V1,V2,V3
cep,2,550
lym,2,602
lym,2,628
lym,2,647
unk,2,884
lym,2,898
cep,2,1014
fib,2,1344
unk,3,683
lym,3,1222
fib,3,1267
cep,4,720
lym,5,1207
cep,6,991
cep,6,1000
lym,6,1191
unk,6,1575
lym,7,613
cep,7,839
cep,7,1134
lym,7,1185
cep,8,823
cep,9,953
fib,9,1239
lym,11,576
cep,12,809
cep,12,1138
fib,14,1231
unk,14,1671
neu,15,560
cep,15,778
cep,15,975
unk,15,1526
cep,16,940
lym,17,600
end,19,1329
lym,20,1161
fib,22,722
cep,23,783
cep,23,862
cep,23,1103
fib,23,1287
lym,24,588
neu,24,647
fib,24,1208
fib,24,1236
lym,26,616
cep,28,838
lym,30,586
neu,31,566
fib,31,1302
cep,32,835
fib,33,1288
fib,34,985
neu,35,637
lym,36,631
lym,36,875
fib,36,1272
fib,37,1311
unk,38,799
cep,38,958
cep,38,1132
fib,39,1215
fib,39,1230
unk,39,1703
cep,40,1003
cep,40,1026
mac,42,626
myo,42,664
lym,43,895
myo,44,960
lym,46,1135
fib,46,1165
lym,47,576
lym,47,605
fib,47,1247
lym,47,1296
cep,51,935
lym,52,863
lym,52,919
lym,54,1025
cep,55,927
unk,55,1534
unk,55,1599
fib,56,736
lym,56,876
fib,56,1264
fib,59,719
cep,59,995
fib,60,1194
fib,60,1231
neu,62,572
end,62,594
lym,63,897
cep,63,1115
fib,63,1166
unk,63,1630
fib,65,1222
mac,66,1040
lym,69,991
mac,70,1032
lym,71,879
lym,71,894
cep,71,1103
unk,71,1431
mac,74,1003
cep,75,969
fib,75,1168
fib,75,1183
fib,76,1174
fib,78,684
cep,78,943
lym,79,872
cep,80,927
fib,81,1239
fib,83,668
lym,83,744
lym,83,837
cep,83,1123
fib,84,1198
lym,86,1041
fib,87,671
lym,87,764
lym,87,783
lym,87,999
fib,87,1224
fib,88,1230
end,89,619
fib,90,1219
lym,91,793
cep,91,1083
lym,92,854
cep,94,919
end,95,620
end,95,631
lym,95,777
lym,95,850
lym,96,887
cep,96,1064
cep,97,1094
cep,101,981
cep,102,1111
end,103,624
fib,103,1031
fib,104,1015
lym,108,887
lym,109,752
lym,110,839
fib,110,1029
lym,111,779
lym,111,820
lym,112,715
lym,112,802
fib,112,1199
unk,112,1319
lym,114,872
fib,116,1196
unk,118,1655
lym,119,733
fib,119,983
fib,119,1043
cep,119,1095
lym,122,1091
lym,123,833
cep,123,1107
fib,123,1178
unk,126,1526
nep,127,640
unk,127,1239
lym,130,747
lym,130,797
lym,130,849
fib,131,1019
lym,133,1056
lym,134,817
cep,134,911
fib,134,992
unk,134,1239
cep,135,919
cep,136,775
unk,136,1535
lym,139,1075
cep,139,1153
lym,142,830
fib,142,984
nep,143,1119
unk,143,1687
lym,144,1053
lym,149,1091
cep,150,867
fib,150,1023
nep,150,1135
nep,151,703
cep,151,902
unk,151,1262
cep,152,758
lym,152,816
lym,152,838
cep,152,935
fib,155,1032
cep,155,1090
lym,155,1112
lym,156,775
lym,158,808
lym,159,815
cep,159,960
lym,163,856
lym,165,1110
unk,167,1543
nep,170,718
fib,172,998
fib,174,1057
lym,175,830
unk,175,1247
lym,176,774
fib,180,1012
fib,182,1046
unk,183,1167
unk,183,1470
cep,185,814
cep,186,943
lym,187,867
lym,190,928
fib,190,1033
lym,191,831
lym,191,920
end,194,1057
lym,195,751
lym,195,842
lym,198,768
lym,198,911
lym,200,967
lym,201,878
cep,202,828
fib,202,1004
lym,203,862
fib,203,991
cep,206,926
lym,208,900
lym,210,839
lym,213,789
lym,214,944
unk,214,1415
lym,215,920
fib,215,1016
cep,223,812
unk,223,1535
lym,224,864
fib,226,1027
lym,228,882
lym,230,854
unk,230,1599
fib,231,952
cep,233,773
fib,234,975
lym,235,910
lym,235,919
cep,238,822
fib,238,952
unk,239,1535
lym,246,909
fib,246,950
cep,247,788
end,247,999
unk,247,1111
cep,249,839
lym,250,887
lym,251,919
end,252,991
cep,254,845
unk,254,1047
cep,256,879
fib,262,975
unk,263,1504
unk,264,1398
fib,267,950
lym,271,815
fib,271,944
lym,273,919
lym,277,820
lym,278,864
unk,278,1135
lym,279,846
lym,282,886
fib,293,927
unk,295,1135
unk,295,1390
lym,302,897
lym,303,850
unk,310,1462
unk,319,1367
unk,327,1470
unk,328,1351
nep,330,871
end,330,879
end,343,895
cep,346,837
unk,358,1351
unk,391,1175
unk,404,840
unk,446,815
unk,479,1047
unk,487,887
unk,512,767
unk,526,663
unk,536,1215
unk,551,783
unk,599,831
unk,616,759
unk,631,910
unk,632,864
unk,639,631
unk,650,528
unk,662,535
unk,662,1015
unk,663,720
unk,663,815
unk,671,631
unk,702,752
unk,727,544
unk,734,335
unk,760,255
unk,763,291
unk,791,215
unk,791,463
myo,798,95
myo,807,72
unk,807,639
myo,815,96
unk,815,759
myo,823,80
myo,823,95
myo,824,63
myo,824,88
unk,830,455
myo,831,80
myo,831,87
myo,839,87
unk,839,703
unk,855,23
unk,863,679
unk,879,520
unk,886,743
unk,895,543
unk,911,705
unk,919,95
unk,927,207
unk,928,6
unk,932,539
unk,943,275
unk,943,511
unk,958,127
unk,959,392
unk,959,583
unk,960,55
unk,974,31
unk,979,79
unk,990,87
unk,990,568
unk,999,95
unk,1014,431
unk,1015,5
unk,1031,31
unk,1055,247
unk,1063,23
unk,1063,526
unk,1071,374
unk,1072,503
unk,1094,502
unk,1095,358
unk,1128,439
unk,1136,319
unk,1151,367
unk,1168,231
unk,1207,47
unk,1247,87
unk,1247,239
unk,1319,88
