V1,V2,V3
None,2,1899
None,2,1935
None,3,1800
None,5,1135
None,5,1966
None,6,1986
None,7,847
None,7,1695
None,15,1150
None,16,1963
None,19,1919
None,20,1807
None,23,687
None,23,1854
None,24,1799
None,28,1896
None,28,1955
None,30,1980
None,35,1910
None,36,1999
None,38,1792
None,40,1870
None,43,1847
None,46,1792
None,46,1879
None,46,1927
None,48,1815
None,52,1955
None,54,1923
None,55,1857
None,55,1898
None,56,1935
None,57,1881
None,58,1871
None,62,1973
None,63,1783
None,63,1999
None,71,1892
None,76,1868
None,77,1920
None,79,1978
None,83,1838
None,84,1938
None,86,1807
None,87,1771
None,90,1903
None,93,1784
None,94,1815
None,94,1998
None,96,1087
None,96,1915
None,98,1972
None,100,1954
None,102,1777
None,103,1803
None,103,1999
None,105,1883
None,110,1940
None,111,1803
None,111,1834
None,111,1866
None,114,1814
None,118,1486
None,118,1911
None,120,1775
None,121,1987
None,123,1972
None,128,1831
None,128,1854
None,129,1882
None,129,1903
None,134,1792
None,134,1944
None,138,1927
None,139,1985
None,142,1864
None,143,1768
None,149,1823
None,150,1991
None,151,1950
None,155,1855
None,155,1898
None,158,1800
None,159,1813
None,159,1873
None,159,1928
None,159,1976
None,168,1740
None,172,1783
None,174,1778
None,176,1885
None,176,1948
None,176,1966
None,179,1755
None,179,1863
None,183,1884
None,184,1731
None,186,1803
None,188,1819
None,195,1941
None,196,1781
None,199,1063
None,199,1838
None,200,1999
None,202,1905
None,204,1736
None,206,1955
None,208,1743
None,212,1774
None,214,1870
None,215,1852
None,215,1937
None,216,1746
None,218,1834
None,223,1743
None,223,1831
None,223,1886
None,227,1920
None,228,1810
None,230,1824
None,231,1841
None,234,1953
None,237,1760
None,238,1327
None,239,1715
None,244,1989
None,246,1910
None,247,47
None,247,902
None,247,1824
None,248,1816
None,249,1745
None,249,1897
None,251,1879
None,257,1860
None,257,1967
None,259,1707
None,260,1805
None,262,1832
None,263,1930
None,266,1911
None,267,1771
None,269,1755
None,269,1795
None,271,1734
None,271,1960
None,275,1990
None,276,1702
None,277,1980
None,279,1319
None,286,1927
None,287,1884
None,289,1953
None,290,1709
None,290,1726
None,291,1800
None,293,1818
None,294,1976
None,295,1839
None,296,1999
None,298,1751
None,300,1923
None,304,1685
None,305,1784
None,305,1807
None,307,1776
None,307,1902
None,307,1959
None,311,1855
None,312,1679
None,312,1718
None,314,1847
None,316,1950
None,318,1932
None,319,1708
None,319,1876
None,320,1771
None,324,1974
None,327,1806
None,327,1877
None,328,1844
None,330,1673
None,330,1802
None,332,1785
None,332,1823
None,335,1095
None,335,1745
None,338,1753
None,338,1877
None,338,1887
None,343,1815
None,343,1898
None,343,1962
None,345,1727
None,345,1845
None,347,1766
None,347,1984
None,351,327
None,352,1687
None,355,1825
None,356,1661
None,360,1917
None,362,1840
None,366,1679
None,374,783
None,374,1654
None,377,1999
None,379,1849
None,379,1899
None,380,1747
None,382,1686
None,386,1710
None,386,1795
None,389,1984
None,390,1885
None,391,1103
None,391,1666
None,391,1680
None,399,1247
None,400,1782
None,401,1761
None,404,1646
None,404,1711
None,407,1779
None,411,1776
None,412,1654
None,412,1741
None,414,687
None,415,1534
None,415,1678
None,415,1806
None,417,1951
None,419,1725
None,421,1947
None,422,1639
None,422,1864
None,423,759
None,423,1920
None,431,703
None,431,1999
None,437,1961
None,438,1651
None,439,1671
None,440,1903
None,442,1632
None,443,1793
None,444,1921
None,446,1940
None,447,1697
None,450,1991
None,452,1769
None,453,1711
None,453,1970
None,454,1678
None,456,1782
None,457,1836
None,458,1629
None,458,1640
None,462,1767
None,462,1865
None,463,1818
None,464,1999
None,465,1736
None,468,1656
None,471,1768
None,472,1795
None,475,1913
None,477,1765
None,478,1616
None,478,1939
None,479,1963
None,481,1727
None,485,1653
None,486,1614
None,487,1982
None,491,1852
None,492,1879
None,492,1921
None,492,1946
None,493,1807
None,495,263
None,499,1978
None,500,1770
None,501,1679
None,502,1559
None,502,1626
None,503,1752
None,503,1911
None,504,1719
None,507,1610
None,508,1943
None,510,1806
None,511,1843
None,512,1708
None,512,1968
None,514,1992
None,518,1788
None,519,447
None,520,1642
None,520,1887
None,520,1970
None,522,1956
None,525,1856
None,526,1786
None,527,1936
None,528,1598
None,528,1767
None,528,1903
None,534,1031
None,534,1661
None,535,1824
None,535,1935
None,542,1866
None,543,1935
None,543,1953
None,548,1713
None,550,1808
None,550,1839
None,551,1996
None,552,1680
None,552,1911
None,554,1734
None,558,1893
None,559,1731
None,560,1668
None,560,1809
None,560,1935
None,561,1854
None,562,1963
None,565,1653
None,566,1718
None,566,1837
None,567,1762
None,568,1620
None,570,1990
None,571,1588
None,574,1881
None,575,1287
None,575,1647
None,575,1788
None,578,1856
None,578,1917
None,579,1705
None,581,1956
None,582,1639
None,582,1899
None,583,1807
None,583,1943
None,584,1928
None,585,1601
None,586,1631
None,586,1771
None,589,1977
None,594,1791
None,597,1945
None,598,1574
None,599,1806
None,602,1748
None,602,1839
None,604,1849
None,604,1933
None,605,1821
None,606,1575
None,607,1652
None,607,1785
None,608,1600
None,608,1682
None,610,1975
None,611,1891
None,614,1715
None,615,1874
None,615,1996
None,616,1782
None,619,1567
None,620,1599
None,620,1626
None,620,1643
None,620,1779
None,623,1942
None,628,1826
None,629,1927
None,630,1807
None,631,1579
None,631,1789
None,632,1775
None,634,1575
None,635,1754
None,636,1952
None,637,1842
None,637,1976
None,638,1774
None,639,1647
None,639,1726
None,639,1919
None,645,1772
None,646,1607
None,646,1695
None,647,1263
None,647,1966
None,648,1903
None,650,1826
None,654,1634
None,654,1951
None,654,1987
None,655,1935
None,657,1775
None,661,1880
None,661,1944
None,663,1722
None,663,1910
None,664,1852
None,664,1968
None,665,1975
None,670,1618
None,671,1904
None,674,1749
None,674,1855
None,675,1581
None,675,1879
None,675,1958
None,678,1719
None,678,1766
None,680,1633
None,681,1993
None,684,1943
None,685,1548
None,686,1573
None,687,1279
None,687,1607
None,688,1895
None,690,1712
None,695,1891
None,695,1954
None,695,1978
None,696,1562
None,698,1631
None,698,1648
None,698,1823
None,699,1854
None,699,1877
None,699,1911
None,703,1598
None,703,1666
None,703,1742
None,703,1943
None,706,1575
None,707,1791
None,710,1666
None,710,1710
None,712,1763
None,712,1993
None,714,1782
None,718,1622
None,718,1736
None,718,1824
None,719,1702
None,720,1541
None,721,1913
None,723,1582
None,726,1913
None,726,1935
None,727,1604
None,727,1751
None,729,1546
None,729,1885
None,732,1976
None,735,1697
None,735,1724
None,735,1780
None,735,1902
None,735,1918
None,737,1947
None,738,1631
None,739,1767
None,741,1573
None,741,1677
None,743,1591
None,743,1654
None,743,1837
None,743,1855
None,747,1737
None,751,1916
None,752,1591
None,754,1833
None,756,1692
None,756,1723
None,759,1783
None,760,1919
None,760,1983
None,762,1551
None,763,1584
None,763,1863
None,764,1940
None,765,1751
None,766,1870
None,768,1560
None,768,1567
None,768,1681
None,768,1728
None,769,1716
None,770,1880
None,772,1523
None,773,1628
None,774,1731
None,775,703
None,775,1839
None,775,1920
None,775,1956
None,775,1982
None,776,1902
None,779,1631
None,779,1816
None,782,1679
None,783,1519
None,784,1744
None,784,1773
None,787,1931
None,790,1712
None,790,1991
None,791,1658
None,792,1875
None,794,1908
None,795,1553
None,795,1731
None,797,1607
None,798,1857
None,803,1530
None,803,1887
None,806,1582
None,807,1622
None,807,1714
None,807,1985
None,809,1868
None,810,1555
None,811,1959
None,812,1691
None,814,1552
None,814,1767
None,814,1787
None,815,231
None,816,1600
None,816,1618
None,820,1816
None,821,1727
None,822,1759
None,822,1924
None,823,1790
None,824,1905
None,825,1562
None,826,1844
None,827,1984
None,829,1587
None,830,1783
None,831,1687
None,831,1707
None,834,1811
None,834,1954
None,835,1603
None,837,1935
None,839,1522
None,839,1711
None,842,1651
None,843,1502
None,843,1699
None,844,1746
None,845,1828
None,846,1620
None,847,1579
None,847,1867
None,847,1976
None,849,1982
None,850,1550
None,851,1844
None,853,1791
None,855,1520
None,856,1964
None,858,1696
None,858,1728
None,861,1875
None,862,1703
None,862,1767
None,863,119
None,863,1930
None,864,1984
None,866,1661
None,867,1534
None,868,1624
None,868,1856
None,870,1779
None,871,1821
None,872,1507
None,872,1957
None,875,1760
None,877,1598
None,878,1694
None,878,1860
None,878,1895
None,878,1904
None,878,1935
None,878,1999
None,879,1791
None,880,1619
None,880,1928
None,880,1970
None,884,1568
None,886,1720
None,887,1496
None,887,1619
None,887,1800
None,887,1985
None,888,1638
None,894,1637
None,895,1039
None,895,1683
None,895,1943
None,898,1784
None,899,1928
None,900,1662
None,900,1698
None,902,1814
None,904,1145
None,904,1958
None,907,1572
None,908,1606
None,908,1729
None,910,1975
None,911,1903
None,912,1939
None,914,1644
None,918,1932
None,919,1519
None,919,1855
None,921,1986
None,922,1671
None,923,1811
None,924,1591
None,925,1795
None,926,1550
None,927,1493
None,928,1629
None,928,1684
None,928,1751
None,928,1899
None,929,1914
None,932,1835
None,934,1495
None,934,1856
None,934,1963
None,935,1632
None,936,1642
None,936,1711
None,937,1598
None,939,1664
None,940,1990
None,942,1511
None,943,1491
None,943,1801
None,945,1571
None,946,1543
None,946,1734
None,950,1590
None,951,1659
None,951,1839
None,951,1894
None,951,1945
None,952,1710
None,952,1866
None,954,1594
None,955,1624
None,955,1680
None,958,1472
None,958,1551
None,958,1784
None,959,1568
None,959,1899
None,960,1855
None,963,1751
None,966,1508
None,966,1615
None,966,1918
None,966,1965
None,967,1772
None,968,1533
None,968,1982
None,974,1663
None,975,1567
None,975,1633
None,978,1807
None,980,1473
None,980,1975
None,982,1551
None,983,639
None,983,1519
None,983,1559
None,984,1860
None,985,1828
None,986,1546
None,986,1583
None,986,1791
None,986,1808
None,987,1928
None,990,1690
None,991,295
None,991,631
None,991,1505
None,991,1738
None,991,1999
None,992,1523
None,995,1564
None,996,1646
None,996,1659
None,997,1756
None,998,1852
None,998,1872
None,998,1888
None,999,215
None,999,1263
None,999,1684
None,999,1932
None,999,1952
None,1000,1606
None,1005,1461
None,1005,1783
None,1006,357
None,1006,1635
None,1006,1835
None,1006,1994
None,1007,1495
None,1007,1543
None,1007,1596
None,1007,1671
None,1008,1614
None,1011,1860
None,1012,1486
None,1015,1512
None,1015,1654
None,1016,1559
None,1016,1911
None,1016,1956
None,1017,1538
None,1018,1450
None,1020,1892
None,1021,1824
None,1022,1614
None,1022,1675
None,1022,1780
None,1023,63
None,1023,1511
None,1023,1807
None,1023,1997
None,1024,1659
None,1025,1587
None,1028,1645
None,1028,1823
None,1030,1960
None,1031,191
None,1031,1493
None,1031,1551
None,1031,1745
None,1032,1904
None,1033,1876
None,1036,1672
None,1038,1648
None,1038,1847
None,1039,1159
None,1039,1499
None,1039,1512
None,1039,1886
None,1040,1803
None,1041,1442
None,1042,1590
None,1042,1922
None,1043,1538
None,1043,1624
None,1043,1696
None,1045,1966
None,1046,1605
None,1046,1630
None,1047,791
None,1047,1560
None,1048,1535
None,1049,1488
None,1051,1472
None,1054,1751
None,1055,79
None,1055,1457
None,1055,1586
None,1055,1988
None,1058,1515
None,1059,1922
None,1060,1810
None,1062,1615
None,1062,1623
None,1062,1744
None,1063,63
None,1063,1679
None,1063,1709
None,1064,1831
None,1065,1896
None,1065,1970
None,1066,1443
None,1070,1790
None,1071,1743
None,1071,1880
None,1074,1531
None,1074,1599
None,1077,1977
None,1078,1483
None,1079,1581
None,1079,1740
None,1080,1504
None,1080,1952
None,1083,1630
None,1086,1439
None,1086,1723
None,1086,1896
None,1086,1999
None,1087,1935
None,1091,1494
None,1091,1996
None,1095,462
None,1095,1465
None,1095,1751
