V1,V2,V3
unk,919,14
unk,935,10
unk,949,42
end,949,1845
end,951,1855
end,954,1863
end,965,1728
nep,966,1801
nep,971,1874
end,973,1706
end,984,1696
end,991,1550
nep,992,1823
end,993,1519
nep,993,1752
cep,993,1864
nep,994,1883
end,995,1511
end,998,1712
cep,998,1863
end,999,1675
end,999,1687
nep,1004,1733
fib,1006,1607
end,1006,1951
fib,1014,1630
myo,1015,1531
nep,1016,1814
cep,1016,1879
nep,1023,1647
nep,1023,1803
cep,1024,1911
nep,1031,1792
nep,1032,1831
nep,1038,1584
myo,1039,1488
cep,1042,1936
nep,1043,1466
end,1047,1382
nep,1047,1795
nep,1052,1503
nep,1055,1584
myo,1061,1407
end,1063,1335
cep,1063,1908
nep,1064,1848
nep,1065,1478
fib,1066,1519
nep,1067,1804
nep,1068,1566
nep,1072,1620
fib,1074,1506
cep,1074,1886
cep,1082,1963
cep,1083,1743
nep,1084,1842
nep,1086,1597
fib,1087,1483
nep,1087,1632
myo,1088,1438
nep,1088,1503
nep,1088,1691
nep,1088,1896
cep,1088,1987
myo,1091,1382
nep,1093,1878
nep,1094,1687
nep,1095,1540
nep,1102,1687
nep,1103,1707
nep,1104,1663
nep,1107,1596
nep,1107,1647
nep,1108,1799
nep,1112,1923
nep,1116,1356
cep,1119,1965
end,1120,1802
mac,1121,1407
neu,1122,1435
nep,1123,1626
nep,1123,1844
nep,1125,1551
neu,1126,1461
nep,1127,1760
nep,1127,1959
nep,1128,1890
neu,1130,1451
nep,1131,1343
neu,1131,1421
end,1134,1231
nep,1135,1363
end,1135,1480
end,1136,1223
nep,1136,1584
nep,1136,1773
nep,1136,1970
nep,1139,1590
nep,1146,1838
cep,1147,1886
nep,1149,1911
neu,1150,1443
nep,1150,1719
nep,1150,1756
neu,1151,1462
mac,1151,1479
neu,1152,1408
nep,1155,1307
end,1155,1364
nep,1155,1507
neu,1158,1390
neu,1159,1444
nep,1159,1529
nep,1159,1787
nep,1163,1567
cep,1164,1622
nep,1167,1664
nep,1167,1914
nep,1168,1314
neu,1168,1352
neu,1168,1359
neu,1171,1458
cep,1171,1947
nep,1172,1779
nep,1176,1758
myo,1179,1559
nep,1180,1279
neu,1180,1400
myo,1181,1543
lym,1182,1478
nep,1183,1271
neu,1183,1439
nep,1183,1831
lym,1185,1498
neu,1188,1363
nep,1190,1847
fib,1191,1131
nep,1191,1315
unk,1191,1326
lym,1191,1417
cep,1191,1645
cep,1191,1662
nep,1191,1674
nep,1192,1304
nep,1192,1815
lym,1193,1459
nep,1194,1257
nep,1194,1735
neu,1195,1391
nep,1197,1574
nep,1197,1964
nep,1198,1935
mac,1201,1502
neu,1202,1360
nep,1203,1705
nep,1203,1805
lym,1204,1405
lym,1204,1426
lym,1207,1327
lym,1207,1475
cep,1207,1842
lym,1208,1445
cep,1208,1863
unk,1209,1378
neu,1211,1521
cep,1211,1646
nep,1213,1246
neu,1214,1540
cep,1214,1663
nep,1215,1219
myo,1215,1787
cep,1215,1902
lym,1216,1423
cep,1216,1655
cep,1216,1910
nep,1220,1579
mac,1222,1468
nep,1222,1999
neu,1223,1287
nep,1223,1313
cep,1223,1341
cep,1223,1623
nep,1223,1935
nep,1224,1258
mac,1224,1478
cep,1224,1903
neu,1228,1527
cep,1228,1655
lym,1229,1336
cep,1229,1920
end,1230,1095
nep,1230,1207
nep,1230,1357
neu,1230,1449
neu,1230,1506
nep,1230,1823
nep,1230,1936
nep,1231,218
cep,1231,1687
cep,1231,1846
cep,1232,1856
nep,1232,1964
lym,1234,1428
mac,1235,1550
cep,1236,1895
neu,1238,1387
lym,1239,1403
neu,1239,1495
nep,1239,1958
lym,1241,1285
nep,1242,1190
cep,1246,1743
nep,1246,1832
nep,1246,1839
nep,1247,1171
nep,1247,1260
end,1248,1120
neu,1248,1426
nep,1248,1680
nep,1248,1685
nep,1250,1231
neu,1250,1519
fib,1252,1243
neu,1254,1529
cep,1254,1644
cep,1255,1720
nep,1255,1960
neu,1256,1500
myo,1258,1192
nep,1259,1822
nep,1260,1997
cep,1262,1486
myo,1262,1583
cep,1262,1759
cep,1262,1899
myo,1263,1287
nep,1263,1330
nep,1263,1369
cep,1263,1740
myo,1264,1305
nep,1264,1925
cep,1266,1469
nep,1268,1698
nep,1269,1218
lym,1271,1897
nep,1272,1120
cep,1272,1911
nep,1274,1858
cep,1275,1498
mac,1275,1567
nep,1277,1254
nep,1277,1396
cep,1277,1685
nep,1278,1803
nep,1279,1451
end,1280,1047
nep,1280,1359
cep,1281,1551
cep,1281,1635
lym,1283,1654
nep,1285,1527
cep,1286,1219
cep,1286,1743
lym,1287,1670
cep,1288,1736
cep,1288,1767
cep,1291,1906
lym,1292,1603
cep,1294,1723
cep,1294,1759
end,1295,1036
myo,1295,1158
nep,1295,1801
lym,1296,1607
cep,1297,1614
lym,1297,1655
cep,1297,1831
unk,1300,1630
cep,1300,1926
nep,1302,1071
nep,1302,1116
myo,1302,1282
nep,1302,1553
neu,1302,1582
nep,1303,1194
nep,1303,1751
nep,1304,1235
cep,1304,1886
nep,1307,1792
nep,1311,1303
nep,1311,1370
cep,1311,1719
neu,1312,1597
cep,1312,1635
nep,1314,1831
nep,1316,1968
nep,1318,1416
nep,1318,1559
nep,1319,1368
nep,1319,1769
cep,1319,1903
end,1320,1014
nep,1320,1331
nep,1322,1187
unk,1322,1581
neu,1322,1595
nep,1324,1526
nep,1326,1128
nep,1326,1135
nep,1327,1512
nep,1327,1559
cep,1327,1934
nep,1328,1463
nep,1328,1792
cep,1329,1613
nep,1330,1063
myo,1330,1199
nep,1331,1156
end,1334,999
cep,1334,1635
nep,1335,1791
fib,1341,290
cep,1341,1575
nep,1342,1495
nep,1343,1808
cep,1343,1990
nep,1344,1395
myo,1345,1131
myo,1345,1171
cep,1345,1888
nep,1348,1711
nep,1348,1750
myo,1349,1216
nep,1350,1392
nep,1350,1398
cep,1350,1959
nep,1353,1098
end,1355,957
nep,1356,1079
nep,1356,1275
mac,1358,1114
cep,1358,1895
cep,1360,1911
cep,1360,1955
cep,1361,1650
fib,1362,274
nep,1362,1563
unk,1363,925
cep,1363,1536
nep,1365,1262
nep,1366,1055
nep,1366,1075
myo,1366,1144
unk,1367,599
nep,1367,1714
nep,1367,1742
nep,1367,1985
nep,1368,1094
nep,1368,1470
cep,1374,1534
nep,1375,1848
cep,1375,1916
nep,1376,1382
nep,1378,1114
nep,1379,1051
nep,1381,1696
nep,1382,1326
nep,1382,1431
unk,1383,1307
cep,1384,1600
unk,1388,1288
end,1390,936
cep,1390,1535
end,1391,639
myo,1391,1150
cep,1391,1656
cep,1391,1694
nep,1392,1011
unk,1392,1247
mac,1393,1100
nep,1393,1752
cep,1393,1938
unk,1394,814
nep,1394,1881
nep,1395,368
nep,1396,422
myo,1398,1159
nep,1398,1958
nep,1399,1071
nep,1399,1388
nep,1399,1422
nep,1399,1703
nep,1400,1416
nep,1400,1711
nep,1404,1184
myo,1406,1143
cep,1406,1903
nep,1407,1656
end,1408,999
nep,1409,1598
nep,1411,1061
nep,1412,1616
nep,1415,400
end,1415,1327
cep,1415,1928
nep,1416,1383
lym,1419,1513
nep,1420,446
fib,1420,658
nep,1422,1029
nep,1422,1205
nep,1422,1409
nep,1422,1647
nep,1422,1666
cep,1422,1910
lym,1423,1519
nep,1423,1587
fib,1427,1115
unk,1427,1292
nep,1430,1166
nep,1430,1693
myo,1431,1146
nep,1431,1715
nep,1432,1762
myo,1434,1160
myo,1434,1251
nep,1435,1399
nep,1436,1927
cep,1438,1760
nep,1438,1955
nep,1439,1882
nep,1440,535
nep,1440,1687
cep,1443,358
nep,1443,1419
