V1,V2,V3
myo,2,792
myo,2,802
mac,2,924
nep,2,984
nep,2,992
neu,2,1107
myo,2,1183
myo,2,1190
myo,2,1216
nep,2,1256
cep,2,1399
cep,2,1471
cep,2,1826
neu,3,1010
nep,3,1374
cep,4,1421
nep,4,1587
cep,4,1839
end,5,710
lym,5,1119
cep,6,1230
nep,6,1521
cep,7,888
cep,7,1599
neu,8,1059
neu,11,1079
lym,11,1655
mac,15,935
lym,15,1008
lym,15,1111
cep,16,1029
nep,16,1348
cep,18,1910
neu,19,1055
nep,19,1872
myo,20,1502
cep,20,1851
neu,21,1088
nep,21,1288
nep,21,1308
neu,22,963
cep,22,1832
nep,23,904
lym,23,984
cep,23,1671
myo,24,846
mac,24,943
nep,27,1354
cep,28,1381
cep,29,1187
cep,29,1794
lym,29,1933
mac,30,944
cep,31,1042
myo,31,1167
nep,31,1427
lym,31,1945
mac,32,968
lym,32,1072
cep,33,1143
cep,33,1692
neu,34,1123
cep,36,1220
nep,38,1712
cep,38,1910
cep,38,1983
cep,39,1734
cep,39,1743
cep,39,1767
lym,41,1024
neu,41,1366
nep,43,988
cep,45,1946
nep,46,703
myo,46,904
mac,46,1384
nep,47,862
mac,47,933
unk,47,1063
neu,47,1133
mac,47,1310
cep,47,1626
nep,48,1006
cep,48,1046
unk,48,1100
cep,48,1186
neu,48,1240
cep,49,1883
myo,51,1541
neu,54,1208
neu,54,1241
cep,54,1264
nep,54,1664
unk,55,1054
myo,55,1495
lym,55,1960
unk,56,797
cep,56,1272
nep,56,1719
nep,57,865
nep,59,972
lym,59,1152
neu,59,1176
neu,59,1224
nep,59,1349
nep,59,1776
neu,60,1159
nep,62,1695
cep,62,1928
mac,63,1307
mac,63,1336
myo,63,1463
lym,63,1959
neu,64,1119
neu,65,1195
nep,65,1999
mac,66,1106
cep,67,967
neu,67,1386
neu,68,1260
lym,68,1975
lym,69,1415
myo,70,771
myo,70,787
mac,70,1291
nep,70,1774
cep,71,1077
nep,71,1622
nep,71,1694
lym,71,1923
lym,71,1961
neu,73,1374
neu,75,1024
neu,75,1244
neu,76,934
cep,77,1048
neu,79,991
neu,79,1183
neu,80,1008
neu,80,1222
lym,80,1908
myo,82,870
myo,82,1487
cep,83,1090
nep,83,1162
lym,83,1359
nep,83,1607
lym,85,955
mac,86,1323
neu,86,1394
lym,86,1975
nep,87,915
myo,87,1007
neu,87,1195
mac,87,1266
cep,87,1863
nep,87,1893
cep,88,973
mac,88,1302
lym,88,1347
nep,88,1909
nep,89,1941
cep,91,1072
myo,92,815
neu,92,1014
nep,92,1435
nep,92,1762
lym,93,1175
mac,94,1321
end,94,1640
nep,94,1672
mac,94,1982
neu,95,1192
mac,98,1156
neu,98,1232
mac,100,935
lym,100,1959
cep,102,1206
nep,102,1735
unk,104,756
nep,104,1087
myo,106,869
mac,108,1298
mac,108,1405
nep,109,1120
lym,109,1351
neu,110,1382
nep,110,1764
myo,111,910
mac,111,1320
mac,112,1257
cep,112,1824
mac,112,1924
nep,113,1431
nep,113,1443
nep,114,1063
lym,114,1587
nep,115,1639
nep,115,1654
cep,115,1852
lym,116,956
nep,116,1416
myo,117,909
mac,118,1256
nep,119,1184
neu,119,1215
nep,119,1504
cep,119,1887
nep,119,1906
lym,119,1975
lym,119,1983
cep,120,1602
mac,120,1951
cep,121,1710
myo,122,790
nep,123,1034
nep,123,1202
neu,123,1283
myo,126,882
nep,127,988
nep,127,1151
neu,127,1237
nep,128,1920
lym,128,1937
lym,128,1984
nep,129,1629
neu,130,1233
mac,130,1362
neu,131,1263
neu,131,1302
nep,132,1539
nep,133,1500
nep,134,1783
nep,135,1576
cep,135,1720
cep,136,1383
nep,136,1520
nep,136,1823
cep,138,916
nep,139,1861
nep,140,1599
unk,141,838
unk,141,1207
nep,141,1401
cep,142,1185
mac,142,1271
nep,142,1440
nep,142,1475
lym,142,1976
neu,143,1247
nep,143,1613
mac,143,1938
lym,143,1999
cep,145,938
nep,145,1416
nep,145,1459
cep,147,861
cep,148,1362
nep,148,1639
nep,150,1019
nep,150,1046
cep,150,1332
mac,150,1952
nep,151,1797
cep,153,986
nep,153,1493
nep,154,961
nep,156,1584
nep,156,1776
neu,158,1227
mac,158,1953
lym,158,1999
cep,160,1871
