V1,V2,V3
end,1052,19
end,1064,3
end,1076,43
nep,1088,6
nep,1097,42
nep,1119,2
nep,1121,25
unk,1123,140
cep,1124,74
end,1127,144
end,1128,154
unk,1129,168
unk,1129,174
cep,1135,70
cep,1141,2
nep,1146,47
nep,1150,69
nep,1174,49
nep,1174,104
unk,1176,187
nep,1184,80
nep,1191,153
nep,1192,73
cep,1195,23
nep,1195,35
nep,1197,115
nep,1200,133
nep,1204,179
nep,1204,199
nep,1206,137
nep,1208,34
nep,1216,94
cep,1223,47
nep,1223,120
nep,1223,168
nep,1223,174
end,1223,281
nep,1226,182
nep,1230,227
nep,1230,250
nep,1231,176
cep,1232,122
nep,1238,94
nep,1239,166
nep,1240,157
nep,1242,11
nep,1242,191
nep,1244,358
end,1244,404
nep,1248,120
nep,1248,289
nep,1248,322
nep,1255,134
nep,1256,251
fib,1256,384
nep,1258,67
nep,1259,408
nep,1260,2
nep,1260,372
nep,1262,55
cep,1262,344
nep,1263,479
lym,1268,291
nep,1269,195
nep,1269,458
nep,1270,103
nep,1271,29
lym,1271,240
nep,1271,256
nep,1271,312
cep,1271,359
cep,1275,271
lym,1278,215
cep,1278,478
lym,1279,278
cep,1282,451
nep,1285,511
lym,1286,80
nep,1286,99
nep,1286,435
cep,1288,168
nep,1288,184
cep,1288,247
lym,1289,65
nep,1290,127
nep,1291,147
nep,1292,537
nep,1295,14
nep,1296,119
nep,1298,154
lym,1300,205
nep,1302,463
nep,1303,12
lym,1303,84
nep,1303,472
nep,1303,558
nep,1304,510
lym,1305,307
cep,1307,476
nep,1311,176
nep,1311,223
cep,1311,256
nep,1311,391
nep,1311,527
nep,1311,575
nep,1312,14
nep,1312,92
nep,1312,116
cep,1312,456
nep,1313,144
nep,1313,232
nep,1315,59
lym,1317,320
cep,1317,408
cep,1319,247
nep,1319,375
cep,1319,447
cep,1319,457
nep,1320,38
nep,1320,200
nep,1320,214
nep,1322,135
cep,1326,287
nep,1326,507
lym,1327,319
cep,1327,354
cep,1327,431
cep,1328,142
nep,1330,579
nep,1331,15
lym,1334,391
nep,1334,583
cep,1335,241
cep,1335,355
cep,1335,375
cep,1336,36
nep,1336,119
nep,1339,217
nep,1340,613
cep,1342,2
lym,1342,390
nep,1343,14
lym,1343,95
nep,1343,115
cep,1344,55
nep,1346,623
cep,1348,3
cep,1348,487
nep,1349,32
cep,1350,426
nep,1350,589
nep,1351,282
nep,1358,141
cep,1358,463
lym,1359,106
nep,1360,220
nep,1360,446
nep,1361,55
cep,1366,303
nep,1366,615
nep,1367,402
nep,1367,426
nep,1368,596
nep,1370,291
nep,1370,624
nep,1371,630
nep,1374,103
cep,1374,454
nep,1375,51
nep,1379,23
nep,1379,499
nep,1380,661
nep,1382,79
nep,1382,207
nep,1383,200
cep,1383,239
lym,1383,375
nep,1383,401
nep,1384,167
nep,1384,598
nep,1389,565
cep,1390,264
nep,1390,459
cep,1391,344
nep,1392,284
nep,1392,429
nep,1396,192
nep,1396,687
nep,1398,370
nep,1399,39
nep,1399,78
nep,1399,511
nep,1399,575
nep,1404,607
nep,1407,476
nep,1407,530
nep,1408,311
nep,1408,351
nep,1409,711
nep,1411,152
nep,1412,142
nep,1412,447
nep,1415,104
