V1,V2,V3
unk,576,2
nep,582,3
nep,599,4
nep,606,3
nep,623,2
nep,655,22
nep,671,6
cep,687,4
nep,688,27
cep,707,15
cep,723,31
nep,750,46
lym,760,21
nep,768,57
cep,789,47
cep,791,39
cep,806,44
cep,824,16
end,831,78
cep,839,11
nep,846,12
nep,850,17
nep,851,64
end,853,94
nep,855,61
nep,862,55
nep,871,38
nep,887,25
nep,890,72
nep,900,47
nep,904,23
nep,911,2
nep,911,25
cep,912,80
nep,917,63
cep,926,66
unk,935,14
cep,935,45
cep,935,98
cep,958,33
nep,960,73
cep,960,112
nep,963,58
lym,976,45
cep,977,11
cep,982,110
cep,985,38
nep,988,140
cep,1000,103
cep,1008,48
nep,1008,95
nep,1011,32
nep,1014,110
nep,1022,18
nep,1023,70
nep,1024,139
nep,1031,70
nep,1032,96
nep,1040,30
nep,1045,2
nep,1046,119
nep,1047,103
nep,1047,111
nep,1048,38
nep,1048,71
nep,1059,73
nep,1063,16
nep,1063,122
nep,1063,147
nep,1073,15
nep,1075,97
nep,1079,6
nep,1081,139
nep,1088,6
nep,1092,43
nep,1102,108
nep,1106,51
nep,1108,24
end,1110,152
nep,1111,136
nep,1112,66
nep,1131,90
end,1135,5
nep,1135,48
nep,1143,131
nep,1144,144
nep,1152,96
nep,1152,111
nep,1152,119
nep,1158,114
nep,1159,77
nep,1167,49
nep,1167,163
myo,1176,87
myo,1183,110
cep,1190,142
myo,1195,71
nep,1198,14
nep,1198,99
nep,1199,135
unk,1200,55
nep,1207,14
nep,1207,82
cep,1215,24
cep,1222,64
nep,1222,79
nep,1222,170
cep,1224,128
lym,1227,103
nep,1232,16
nep,1236,143
nep,1238,183
lym,1239,112
lym,1247,82
lym,1248,126
cep,1251,137
nep,1254,124
lym,1256,103
nep,1256,168
cep,1257,21
cep,1259,55
lym,1259,85
cep,1264,31
nep,1264,176
lym,1265,104
cep,1266,39
cep,1270,110
nep,1270,172
lym,1278,90
cep,1280,31
nep,1284,70
nep,1286,22
nep,1287,128
nep,1288,77
nep,1288,108
nep,1294,136
nep,1295,23
nep,1296,184
nep,1303,58
nep,1303,136
cep,1303,187
nep,1304,46
nep,1311,16
nep,1315,95
nep,1315,192
nep,1316,88
nep,1318,104
nep,1330,138
nep,1342,142
nep,1347,191
nep,1348,84
nep,1351,14
nep,1372,135
nep,1374,21
cep,1375,203
nep,1379,71
nep,1390,111
nep,1392,118
nep,1398,146
nep,1399,111
nep,1400,47
cep,1400,198
nep,1401,59
nep,1405,96
nep,1407,55
nep,1410,79
cep,1411,174
cep,1413,189
nep,1415,136
nep,1416,15
nep,1416,151
nep,1419,215
nep,1424,152
cep,1432,188
cep,1436,191
nep,1438,128
nep,1439,48
nep,1439,227
nep,1440,120
nep,1444,92
nep,1447,110
nep,1454,110
nep,1454,216
nep,1455,72
lym,1464,121
lym,1467,126
cep,1468,87
lym,1469,135
nep,1470,8
cep,1471,206
nep,1472,72
nep,1479,5
nep,1479,51
nep,1481,163
lym,1484,117
nep,1486,48
nep,1486,230
mac,1487,160
nep,1488,15
nep,1494,23
mac,1502,142
nep,1503,86
nep,1503,200
nep,1504,121
nep,1506,23
nep,1510,4
nep,1510,51
mac,1510,152
mac,1513,158
nep,1519,83
nep,1519,198
nep,1522,225
nep,1523,26
nep,1527,139
nep,1536,26
nep,1540,142
nep,1540,159
myo,1543,120
cep,1549,189
myo,1552,120
nep,1567,152
nep,1572,43
nep,1574,16
nep,1575,174
nep,1583,123
nep,1584,19
nep,1585,143
nep,1599,143
end,1600,215
nep,1606,142
nep,1607,175
nep,1616,120
nep,1618,174
end,1618,202
nep,1631,106
fib,1634,56
end,1639,206
fib,1654,19
nep,1656,198
nep,1663,195
nep,1674,194
nep,1695,114
nep,1700,148
nep,1711,95
end,1719,52
nep,1720,159
nep,1724,211
nep,1730,79
nep,1734,107
end,1736,56
nep,1741,151
nep,1755,80
nep,1755,155
nep,1756,20
myo,1757,128
nep,1762,190
myo,1766,123
nep,1767,56
myo,1768,102
nep,1775,199
nep,1780,138
nep,1784,39
nep,1795,24
nep,1798,139
nep,1802,198
nep,1814,158
nep,1815,52
nep,1820,131
cep,1828,4
nep,1830,27
nep,1832,182
nep,1840,119
nep,1842,71
nep,1842,79
nep,1846,7
myo,1848,131
myo,1854,133
nep,1855,98
nep,1856,178
myo,1860,2
nep,1864,159
nep,1868,123
fib,1870,135
nep,1871,103
nep,1871,162
nep,1872,39
nep,1878,2
nep,1880,39
nep,1888,142
nep,1892,70
nep,1907,106
end,1907,170
nep,1911,142
nep,1913,98
end,1918,167
nep,1920,126
end,1927,162
nep,1935,88
nep,1936,158
nep,1946,125
nep,1952,89
nep,1960,46
nep,1960,108
nep,1971,143
nep,1975,31
nep,1976,64
nep,1979,134
nep,1983,14
nep,1983,128
nep,1992,47
end,1999,146
