V1,V2,V3
nep,3,1755
cep,7,1806
cep,8,1799
unk,15,1942
fib,16,1795
unk,16,1957
unk,21,1906
fib,23,1795
unk,23,1862
unk,23,1999
fib,30,1880
fib,31,1839
unk,32,1962
end,33,1743
lym,35,1924
unk,35,1983
cep,39,1814
unk,39,1958
lym,50,1914
fib,52,1894
lym,52,1931
fib,53,1806
nep,54,1799
unk,54,1984
end,55,1726
fib,56,1831
nep,59,1791
fib,60,1847
fib,63,1830
lym,63,1919
end,64,1723
unk,65,1989
fib,66,1866
end,72,1720
nep,74,1770
neu,74,1947
fib,77,1841
end,79,1715
lym,79,1809
lym,79,1934
myo,81,1791
cep,81,1892
cep,86,1888
fib,87,1807
cep,88,1998
cep,89,1867
myo,94,1750
cep,95,1895
cep,95,1911
end,96,1702
nep,103,1739
cep,103,1850
cep,103,1864
cep,104,1951
cep,105,1978
cep,109,1736
cep,111,1895
fib,112,1783
cep,112,1925
fib,116,1779
cep,123,1831
cep,123,1903
cep,124,1853
cep,129,1886
unk,130,1731
cep,136,1718
nep,136,1787
cep,136,1867
end,139,1698
cep,139,1849
nep,142,1787
cep,142,1866
cep,144,1960
lym,146,1740
end,147,1663
nep,150,1884
cep,151,1913
cep,151,1959
nep,152,1703
cep,152,1719
cep,152,1768
cep,154,1695
nep,158,1704
nep,158,1838
nep,158,1927
nep,159,1718
nep,159,1896
cep,162,1759
nep,162,1952
nep,162,1978
nep,168,1671
cep,168,1736
nep,168,1775
fib,168,1867
nep,174,1911
cep,176,1736
cep,176,1744
end,179,1599
nep,181,1960
nep,182,1883
fib,183,1832
nep,184,1943
nep,190,1694
nep,190,1808
unk,191,1584
cep,194,1994
nep,195,1705
nep,197,1908
unk,198,1576
nep,198,1940
nep,199,1727
unk,202,1551
end,205,1543
nep,206,1895
nep,207,1723
nep,207,1755
nep,208,1792
nep,208,1815
neu,210,1279
nep,210,1769
nep,212,1167
mac,212,1263
end,213,1199
end,215,1134
end,215,1659
nep,215,1874
nep,218,1915
cep,222,1243
end,222,1814
nep,223,1130
end,223,1679
end,223,1808
nep,224,1292
cep,226,1259
end,227,1101
unk,228,1511
end,231,1347
end,231,1383
end,232,1095
nep,235,1981
nep,237,1120
end,239,1789
nep,243,1315
end,243,1464
unk,243,1623
end,246,1787
cep,247,1338
cep,247,1999
fib,248,1080
end,248,1935
nep,252,1608
nep,252,1639
nep,254,1360
nep,255,1687
end,255,1919
unk,259,1495
nep,262,1563
end,263,1066
nep,264,1337
cep,264,1696
nep,265,1287
end,268,1534
nep,269,1303
nep,269,1399
nep,269,1543
nep,270,1367
nep,271,1902
end,271,1937
cep,272,1607
nep,272,1960
nep,277,1356
end,278,1940
end,279,1052
end,279,1504
nep,279,1559
cep,279,1999
cep,280,1630
end,280,1798
cep,283,1736
fib,287,1290
unk,287,1854
