V1,V2,V3
neu,2,73
neu,2,168
cep,2,255
unk,2,325
unk,3,10
unk,3,294
lym,3,376
cep,5,353
cep,6,383
neu,7,178
cep,7,235
cep,11,22
cep,14,368
cep,15,111
cep,15,117
cep,15,201
unk,15,300
unk,15,324
cep,15,390
end,15,410
unk,17,70
unk,17,148
unk,22,4
cep,22,82
cep,22,206
cep,26,365
mac,28,167
cep,28,282
lym,30,348
end,31,415
lym,32,159
lym,32,377
unk,38,42
unk,38,74
cep,38,110
myo,38,152
unk,39,28
cep,39,295
lym,39,398
neu,42,417
myo,46,144
cep,46,360
lym,47,15
myo,47,150
lym,47,340
lym,51,391
lym,52,122
cep,53,93
cep,54,188
cep,54,319
neu,55,29
cep,55,251
nep,55,303
lym,56,119
cep,58,356
cep,62,391
lym,62,400
lym,63,7
end,64,431
cep,65,42
cep,67,63
cep,70,84
nep,70,229
nep,71,255
fib,71,336
cep,72,20
unk,72,156
lym,72,382
cep,73,129
cep,79,132
cep,79,238
cep,80,16
lym,80,350
cep,81,160
fib,82,87
cep,82,194
fib,83,101
fib,84,362
fib,86,135
cep,86,242
nep,86,367
cep,87,39
cep,89,4
lym,89,386
lym,89,400
nep,89,419
lym,90,391
cep,94,156
cep,94,312
fib,95,113
end,95,466
cep,98,184
cep,98,338
cep,99,24
cep,102,254
cep,103,116
nep,103,463
nep,104,278
nep,108,41
cep,110,72
myo,110,294
cep,112,231
cep,115,209
cep,115,335
mac,116,263
cep,117,234
lym,118,57
cep,118,160
cep,119,427
mac,119,486
cep,125,184
cep,127,238
mac,127,486
cep,128,275
nep,131,48
mac,133,484
cep,134,335
cep,135,119
nep,136,35
nep,136,288
cep,137,67
cep,139,15
cep,139,384
mac,140,255
neu,140,502
nep,140,1499
fib,143,406
nep,143,454
nep,143,476
nep,143,1495
fib,144,177
nep,146,1525
nep,147,1550
nep,148,295
nep,150,473
cep,151,176
end,151,1442
end,151,1456
nep,151,1488
nep,152,36
cep,152,183
fib,152,216
nep,152,350
end,152,1462
end,152,1471
end,153,266
unk,155,529
lym,157,15
nep,157,343
end,157,1571
fib,158,218
lym,159,2
cep,159,191
nep,159,319
nep,159,327
nep,159,369
nep,160,307
lym,163,37
nep,163,463
nep,163,1430
myo,164,76
lym,164,147
nep,164,1587
cep,167,191
fib,167,219
fib,167,243
end,167,399
neu,167,503
end,168,912
cep,169,93
end,169,555
lym,170,163
nep,171,447
lym,172,14
fib,173,223
end,173,415
end,173,431
cep,175,95
lym,175,135
lym,175,167
fib,175,239
cep,175,1001
nep,175,1486
nep,175,1598
nep,175,1608
end,176,273
nep,176,1531
lym,179,175
fib,179,231
end,179,279
nep,179,1585
fib,183,261
cep,183,1422
end,184,616
end,184,622
cep,184,975
lym,186,157
end,186,1391
lym,187,2
cep,190,246
fib,190,263
mac,190,1630
cep,191,78
cep,191,95
lym,192,511
end,193,496
end,193,887
lym,194,179
cep,194,191
end,194,297
nep,194,933
end,196,323
nep,197,1560
cep,198,67
fib,198,281
end,198,352
cep,198,991
nep,198,1400
cep,199,102
lym,199,143
end,199,480
cep,199,972
cep,199,1407
nep,199,1414
lym,200,22
lym,200,160
end,201,874
fib,202,538
cep,202,1599
lym,203,4
cep,204,1095
cep,206,1005
end,206,1104
nep,206,1198
cep,206,1411
nep,206,1622
end,207,1126
nep,207,1175
nep,207,1443
nep,207,1454
nep,207,1607
nep,207,1616
nep,207,1689
lym,208,22
unk,208,448
cep,208,1046
nep,208,1583
cep,209,1038
nep,209,1650
nep,211,1168
nep,212,1714
cep,214,1528
nep,214,1670
cep,215,139
nep,215,472
cep,215,976
nep,215,1734
cep,216,263
fib,216,296
end,216,391
nep,216,1071
cep,216,1462
nep,216,1727
lym,218,211
nep,219,954
nep,220,1367
fib,221,302
nep,221,375
nep,221,929
cep,222,275
end,222,687
nep,222,1354
nep,222,1605
lym,223,223
cep,223,326
cep,223,974
nep,223,1238
cep,223,1343
nep,223,1640
cep,224,112
cep,224,1113
nep,224,1294
nep,224,1319
fib,224,1387
cep,225,94
cep,225,1025
nep,226,176
cep,226,1271
cep,227,1020
nep,228,1211
nep,228,1696
cep,229,1164
end,230,695
cep,230,1332
lym,231,119
cep,231,287
nep,231,351
fib,231,414
end,231,835
cep,231,1098
nep,231,1620
lym,232,206
cep,232,991
nep,233,1664
nep,233,1759
cep,234,311
cep,235,1048
cep,235,1312
nep,236,1499
cep,238,271
nep,238,403
cep,238,989
cep,238,1103
cep,238,1143
end,239,820
nep,239,1398
nep,239,1641
cep,240,110
cep,240,1188
nep,240,1775
cep,241,1343
nep,241,1736
cep,242,1285
lym,243,254
cep,243,1119
lym,245,223
end,245,749
cep,246,1175
cep,246,1262
fib,246,1488
nep,246,1581
cep,247,48
lym,247,135
end,247,727
nep,247,962
cep,247,1014
cep,247,1254
fib,247,1464
fib,247,1515
cep,248,27
nep,248,862
cep,248,1328
fib,249,840
cep,251,166
end,251,784
end,251,795
nep,252,775
lym,254,245
cep,254,1079
nep,254,1712
cep,255,78
lym,255,86
nep,255,362
fib,255,665
cep,255,1054
nep,255,1298
nep,255,1678
lym,256,103
cep,256,303
fib,256,1559
nep,256,1599
nep,257,1206
nep,258,990
cep,259,1341
nep,262,862
nep,263,783
fib,263,888
cep,263,1154
nep,263,1318
nep,263,1415
nep,263,1508
cep,264,134
cep,264,1081
cep,264,1187
nep,264,1479
cep,266,151
unk,266,310
unk,266,328
fib,266,466
nep,266,1401
nep,266,1777
lym,270,60
lym,270,103
nep,270,177
cep,270,1055
nep,270,1595
cep,271,1108
cep,271,1132
cep,272,111
lym,274,271
cep,275,46
nep,276,1620
cep,276,1731
end,276,1802
nep,278,366
nep,278,1024
nep,279,206
lym,279,334
fib,279,390
cep,279,1390
cep,279,1431
nep,279,1454
nep,279,1691
cep,280,39
lym,280,77
nep,280,166
nep,280,1543
cep,281,1187
nep,281,1511
cep,282,1059
nep,283,1296
nep,283,1320
lym,285,314
unk,285,752
cep,286,1352
cep,286,1489
nep,286,1550
nep,286,1576
end,287,1253
cep,287,1303
cep,287,1511
cep,288,31
unk,288,639
fib,288,892
cep,288,1217
cep,289,1096
lym,290,247
cep,290,1082
cep,294,31
cep,294,1479
cep,295,46
cep,295,374
nep,295,487
nep,295,923
end,295,1243
cep,295,1358
cep,295,1399
nep,295,1456
lym,296,278
lym,296,303
cep,296,1375
lym,296,1738
lym,297,262
cep,297,1197
nep,298,1539
fib,299,347
fib,299,417
end,299,942
cep,299,1486
nep,299,1570
lym,300,327
cep,300,911
cep,302,1138
nep,302,1553
nep,302,1719
nep,302,1781
cep,303,80
nep,303,1599
cep,303,1653
cep,303,1807
cep,304,4
nep,304,118
nep,304,200
nep,304,1799
nep,305,232
cep,306,63
nep,306,206
nep,306,1264
cep,306,1385
cep,307,47
lym,307,96
nep,307,1611
nep,308,884
nep,308,1287
lym,308,1752
lym,310,262
nep,310,1011
nep,310,1239
nep,311,154
nep,311,191
unk,311,711
unk,311,759
nep,311,1791
cep,312,1111
lym,313,1158
nep,314,992
cep,315,27
nep,315,871
nep,315,1211
nep,315,1663
cep,316,2
unk,316,502
lym,316,1164
cep,316,1191
lym,317,286
cep,317,1135
nep,317,1694
lym,318,280
nep,318,1035
lym,318,1735
cep,318,1759
nep,319,902
nep,319,1089
cep,319,1767
unk,319,1887
nep,320,135
lym,320,312
cep,323,353
nep,323,1222
nep,324,881
nep,326,403
cep,326,1120
nep,327,128
cep,327,239
nep,327,1297
nep,327,1374
cep,327,1552
nep,327,1620
lym,328,304
nep,328,1279
nep,328,1335
nep,329,144
cep,330,110
lym,330,1180
nep,331,1808
unk,333,583
lym,333,1152
nep,333,1798
cep,334,1184
cep,335,16
lym,335,264
unk,335,551
nep,335,856
nep,335,874
cep,335,1127
nep,335,1344
nep,335,1854
nep,336,1207
nep,336,1848
cep,337,4
unk,338,51
cep,338,1191
nep,339,1834
nep,340,180
lym,340,302
nep,340,423
lym,342,19
lym,342,360
nep,342,862
nep,342,1311
nep,342,1494
nep,342,1849
nep,343,79
lym,343,263
unk,343,735
fib,343,1047
nep,343,1343
cep,343,1439
nep,343,1684
nep,344,1260
nep,344,1708
cep,345,243
nep,345,1267
nep,347,1304
lym,347,1546
cep,347,1787
lym,348,366
lym,349,342
lym,349,373
nep,350,1083
nep,350,1470
nep,350,1660
unk,351,735
nep,351,1360
nep,351,1520
nep,351,1706
nep,352,931
unk,353,543
nep,354,999
cep,354,1124
lym,355,3
nep,355,103
fib,355,615
nep,355,1335
nep,355,1456
nep,358,114
cep,358,423
cep,358,1172
nep,358,1235
cep,358,1807
unk,359,796
cep,359,1146
end,359,1189
nep,359,1278
nep,359,1526
lym,360,47
lym,360,374
nep,360,1878
mac,360,1902
lym,362,26
cep,362,253
nep,362,446
cep,363,840
nep,363,1567
nep,363,1691
nep,364,1103
lym,365,1375
nep,365,1544
lym,366,70
nep,366,515
cep,366,871
fib,367,398
unk,367,733
nep,367,1407
nep,367,1630
nep,367,1711
cep,368,295
nep,368,430
nep,370,326
nep,371,163
nep,371,1788
nep,372,1030
cep,372,1684
lym,373,336
unk,374,4
nep,374,1220
nep,374,1408
lym,374,1889
lym,375,39
lym,375,95
lym,375,1814
lym,375,1851
lym,376,355
cep,376,943
nep,376,1648
cep,377,1743
cep,377,1807
lym,377,1839
nep,379,1670
nep,380,970
unk,381,663
unk,382,39
nep,382,1071
nep,382,1776
nep,383,474
nep,383,1442
lym,383,1914
cep,384,310
lym,386,1878
nep,387,1366
fib,388,567
lym,389,85
nep,389,258
nep,389,1025
nep,389,1502
cep,390,247
cep,390,288
cep,390,310
lym,390,991
nep,390,1646
nep,390,1758
lym,390,1774
lym,391,104
nep,391,835
nep,391,1510
nep,391,1536
lym,391,1929
lym,391,1950
nep,392,1606
cep,392,1621
nep,392,1736
mac,395,67
lym,395,391
lym,395,410
fib,395,583
nep,398,1507
lym,398,1806
cep,399,257
cep,399,311
lym,399,366
unk,399,735
nep,399,1222
nep,399,1600
lym,399,1912
cep,400,284
nep,400,599
lym,400,971
unk,401,15
end,403,666
nep,404,1595
cep,404,1663
cep,404,1847
nep,405,1374
nep,405,1417
unk,406,33
cep,406,280
unk,406,743
nep,406,1438
lym,406,1786
lym,406,1946
lym,407,106
nep,407,239
cep,407,887
nep,407,1093
nep,407,1174
lym,407,1745
cep,408,959
mac,408,1966
nep,409,1007
nep,409,1110
mac,411,460
fib,411,1488
nep,412,223
nep,413,508
cep,413,998
unk,414,6
nep,414,591
fib,415,55
nep,415,206
lym,415,408
cep,415,516
end,415,711
nep,415,1239
nep,415,1438
lym,415,1754
nep,416,166
cep,416,481
nep,416,842
nep,416,1359
lym,416,1766
fib,416,1838
nep,418,1090
nep,418,1576
nep,419,358
nep,419,1145
cep,419,1872
cep,420,1855
cep,421,511
cep,421,558
nep,421,567
cep,421,1919
nep,422,840
nep,422,992
lym,423,94
cep,423,302
nep,423,944
cep,423,970
lym,424,79
nep,424,118
cep,424,430
nep,424,621
end,424,710
unk,424,743
end,425,716
nep,425,1800
end,426,1288
cep,427,494
lym,427,510
nep,427,532
nep,427,1430
cep,427,1457
nep,427,1786
nep,428,547
nep,428,1394
nep,428,1546
cep,428,1663
nep,429,1735
unk,431,56
nep,431,136
nep,431,625
nep,431,959
nep,431,1319
cep,431,1643
cep,431,1903
nep,432,1327
nep,432,1706
lym,434,103
nep,434,260
cep,434,1966
nep,435,1195
nep,435,1955
myo,436,26
nep,436,161
lym,436,367
nep,437,1907
cep,438,296
lym,438,418
nep,438,914
nep,438,1342
nep,438,1791
cep,439,391
lym,439,1579
cep,439,1609
nep,439,1761
nep,439,1821
nep,440,847
lym,440,1564
cep,440,1666
lym,441,439
cep,441,1718
nep,442,180
cep,443,1243
nep,444,252
nep,445,949
mac,445,1101
nep,446,226
nep,446,824
nep,446,1860
nep,446,1869
neu,447,83
fib,447,1118
lym,447,1591
cep,448,1454
nep,449,198
cep,449,1647
unk,451,112
nep,451,212
cep,451,618
nep,451,1179
fib,451,1272
end,452,678
fib,453,584
nep,453,638
cep,453,1742
fib,454,590
nep,454,1342
nep,454,1578
cep,454,1614
nep,455,381
fib,455,577
nep,455,1022
mac,455,1051
cep,455,1296
cep,456,448
fib,456,471
nep,456,924
cep,456,1360
end,456,1542
nep,456,1805
nep,457,1848
nep,458,1783
cep,458,1986
nep,459,1016
cep,460,497
nep,461,1243
unk,462,54
unk,462,94
cep,462,431
unk,463,62
nep,464,352
cep,464,503
nep,464,966
end,464,1495
nep,465,943
cep,465,1550
nep,466,646
mac,467,838
nep,467,1395
end,468,743
fib,469,149
lym,470,200
cep,470,523
end,470,798
nep,470,1414
cep,470,1450
cep,470,1686
cep,470,1976
fib,471,131
lym,471,219
end,471,736
cep,471,885
nep,471,1767
fib,471,1825
unk,472,22
nep,472,1432
nep,474,1075
cep,475,184
nep,475,254
nep,476,538
unk,476,1495
nep,477,1051
cep,478,504
cep,478,615
fib,478,1823
unk,479,103
nep,479,190
fib,479,1182
cep,479,1950
unk,480,5
nep,480,298
nep,480,990
fib,482,167
nep,482,1230
nep,483,576
end,483,826
fib,484,142
cep,486,762
nep,486,1575
unk,487,119
nep,487,253
cep,487,1702
nep,487,1730
nep,487,1798
nep,488,463
nep,488,641
cep,488,863
nep,488,1412
cep,488,1749
unk,489,32
end,489,711
lym,490,1064
cep,491,1630
cep,491,1679
nep,493,1771
unk,494,119
nep,494,600
cep,494,864
cep,494,974
unk,495,375
end,495,668
fib,495,1263
nep,495,1576
nep,496,781
fib,496,1247
nep,496,1535
cep,497,1606
cep,499,1024
nep,499,1154
cep,499,1599
nep,500,1912
cep,500,1998
fib,501,198
nep,502,759
neu,502,827
lym,502,1952
unk,503,76
unk,503,105
nep,503,783
cep,503,1048
nep,504,161
lym,504,1963
nep,505,1002
unk,506,1463
lym,507,1063
fib,507,1679
nep,507,1695
end,509,704
fib,510,225
fib,510,427
nep,510,532
lym,510,782
unk,511,29
cep,511,190
nep,511,281
nep,511,302
nep,511,329
