V1,V2,V3
None,4,1359
None,6,254
None,6,727
None,6,1559
None,7,7
None,15,120
None,15,327
None,15,1615
None,23,223
None,23,1047
None,24,1087
None,31,1119
None,31,1439
None,32,1583
None,32,1703
None,39,23
None,39,647
None,39,1352
None,46,903
None,47,167
None,47,423
None,47,592
None,47,1015
None,47,1312
None,55,855
None,55,1022
None,55,1470
None,55,1622
None,56,1319
None,63,143
None,63,152
None,63,374
None,63,1359
None,71,480
None,71,1278
None,71,1304
None,71,1415
None,71,1863
None,78,527
None,79,1016
None,79,1855
None,80,6
None,80,135
None,87,879
None,87,951
None,87,959
None,87,1447
None,87,1623
None,87,1863
None,88,383
None,94,207
None,95,342
None,95,823
None,95,832
None,95,1462
None,95,1719
None,96,1527
None,103,294
None,103,567
None,103,855
None,103,1423
None,103,1743
None,111,1751
None,118,1768
None,119,1750
None,120,310
None,126,55
None,126,1391
None,127,1207
None,127,1286
None,135,1071
None,135,1463
None,143,407
None,143,1239
None,151,102
None,151,135
None,159,839
None,167,231
None,167,1199
None,167,1328
None,174,880
None,175,431
None,175,1487
None,184,831
None,191,79
None,191,672
None,191,687
None,192,231
None,192,527
None,199,1215
None,199,1583
None,200,847
None,207,1120
None,215,127
None,215,783
None,215,1415
None,215,1422
None,216,1743
None,222,376
None,224,807
None,231,470
None,231,1463
None,239,46
None,239,999
None,239,1343
None,247,311
None,247,1191
None,255,47
None,255,111
None,255,599
None,255,1431
None,255,1799
None,256,1359
None,262,1103
None,263,71
None,263,1936
None,264,1599
None,270,79
None,270,232
None,271,791
None,271,1655
None,279,439
None,279,1183
None,279,1503
None,287,1167
None,287,1559
None,287,1751
None,294,1879
None,295,287
None,296,191
None,303,247
None,303,959
None,303,1023
None,303,1079
None,303,1807
None,303,1958
None,304,1479
None,304,1511
None,311,559
None,318,599
None,318,1287
None,319,151
None,327,990
None,327,1344
None,327,1927
None,328,1031
None,334,1879
None,335,591
None,335,679
None,342,1111
None,343,135
None,343,247
None,343,390
None,343,527
None,350,560
None,351,439
None,351,1015
None,351,1958
None,358,1174
None,359,207
None,359,631
None,366,295
None,366,623
None,367,319
None,367,991
None,367,1103
None,367,1558
None,367,1672
None,367,1926
None,375,231
None,375,440
None,375,1231
None,375,1631
None,375,1671
None,382,23
None,383,134
None,390,1455
None,391,463
None,391,1008
None,391,1216
None,391,1528
None,392,311
None,400,1031
None,407,175
None,407,528
None,407,791
None,407,958
None,407,1392
None,407,1839
None,415,111
None,415,576
None,415,1663
None,422,1695
None,423,111
None,423,287
None,423,1103
None,423,1783
None,423,1927
None,424,223
None,424,1055
None,431,207
None,431,503
None,431,1415
None,431,1592
None,431,1943
None,432,1488
None,438,751
None,439,207
None,439,487
None,439,608
None,446,1400
None,447,1622
None,448,359
None,455,1679
None,456,1711
None,463,519
None,463,1400
None,463,1767
None,464,119
None,464,1063
None,464,1168
None,471,302
None,471,1351
None,471,1503
None,479,1351
None,479,1886
None,487,959
None,487,1375
None,495,95
None,495,112
None,495,319
None,495,743
None,495,1007
None,503,895
None,503,1015
None,503,1935
None,504,1079
None,511,823
None,511,943
None,511,951
None,519,535
None,519,1792
None,527,31
None,528,703
None,535,856
None,535,1487
None,535,1527
None,535,1702
None,535,1847
None,535,1871
None,543,79
None,543,95
None,551,767
None,551,799
None,551,1839
None,552,1599
None,559,223
None,559,839
None,567,495
None,567,903
None,568,1727
None,575,2
None,575,287
None,575,1175
None,575,1775
None,575,1791
None,576,599
None,584,3
None,590,1439
None,591,439
None,596,3
None,599,1816
None,607,2
None,607,271
None,607,1488
None,615,551
None,615,1399
None,616,688
None,622,1631
None,623,2
None,623,302
None,631,335
None,631,631
None,638,111
None,638,1351
None,639,607
None,639,1295
None,639,1423
None,640,24
None,647,343
None,647,439
None,647,1136
None,647,1375
None,655,95
None,655,111
None,655,791
None,655,1086
None,656,26
None,663,198
None,663,671
None,671,6
None,671,95
None,671,399
None,678,543
None,679,70
None,679,367
None,687,319
None,687,358
None,687,368
None,687,719
None,687,1295
None,688,5
None,688,27
None,695,319
None,695,727
None,695,1351
None,703,783
None,703,1278
None,703,1511
None,707,16
None,711,1319
None,711,1351
None,711,1943
None,719,255
None,719,320
None,719,1238
None,719,1430
None,719,1439
None,719,1904
None,723,31
None,726,1911
None,727,1487
None,735,480
None,735,1151
None,742,471
None,743,295
None,743,439
None,750,567
None,751,46
None,751,615
None,751,855
None,751,975
None,758,1030
None,759,448
None,759,1351
None,759,1543
None,759,1984
None,761,21
None,767,1047
None,767,1894
None,768,1776
None,774,1918
None,775,799
None,775,1174
None,783,319
None,783,334
None,783,711
None,783,1472
None,783,1703
None,783,1767
None,791,295
None,791,447
None,791,463
None,791,542
None,791,823
None,793,61
None,800,1351
None,806,4
None,807,159
None,807,575
None,807,1263
None,807,1663
None,807,1871
None,808,1119
None,815,375
None,815,1192
None,815,1326
None,815,1815
None,822,103
None,822,1878
None,823,16
None,823,792
None,823,1975
None,824,718
None,830,15
None,831,718
None,831,1983
None,832,63
None,832,192
None,839,13
None,839,1735
None,847,455
None,847,527
None,847,1447
None,847,1527
None,847,1559
None,850,62
None,854,1327
None,855,60
None,855,759
None,855,1142
None,855,1392
None,856,1191
None,856,1407
None,862,38
None,863,584
None,863,767
None,863,776
None,870,38
None,871,208
None,871,311
None,871,1790
None,878,535
None,879,231
None,879,1303
None,879,1391
None,879,1775
None,879,1919
None,880,543
None,886,1254
None,887,23
None,887,192
None,887,663
None,887,671
None,887,775
None,887,1023
None,888,703
None,888,1055
None,889,72
None,895,991
None,895,1648
None,900,48
None,903,27
None,903,816
None,903,1559
None,910,23
None,910,1095
None,911,2
None,911,343
None,911,1600
None,911,1983
None,912,1239
None,915,97
None,918,56
None,918,863
None,919,311
None,920,2
None,926,64
None,927,47
None,927,1063
None,927,1327
None,928,69
None,935,45
None,935,99
None,935,1663
None,936,15
None,936,126
None,943,55
None,943,191
None,943,455
None,943,639
None,943,1359
None,951,15
None,951,1231
None,952,447
None,958,32
None,959,73
None,959,751
None,959,1311
None,960,112
None,964,58
None,966,1655
None,967,110
None,967,471
None,975,44
None,975,375
None,975,1087
None,975,1207
None,975,1495
None,975,1592
None,975,1799
None,977,10
None,978,55
None,983,192
None,983,1367
None,983,1847
None,984,39
None,984,110
None,984,823
None,987,140
None,990,1528
None,991,519
None,991,1031
None,991,1248
None,991,1550
None,998,119
None,999,335
