V1,V2,V3
None,2,800
None,2,834
None,2,866
None,2,887
None,2,1067
None,2,1151
None,2,1531
None,2,1702
None,2,1734
None,2,1756
None,2,1771
None,2,1801
None,3,1402
None,4,1107
None,5,1791
None,5,1961
None,6,1611
None,6,1871
None,7,648
None,7,815
None,7,1666
None,7,1823
None,9,1686
None,11,1592
None,15,1407
None,16,1854
None,17,1043
None,17,1099
None,19,1718
None,21,1767
None,23,1391
None,23,1800
None,24,1131
None,27,1143
None,28,1687
None,30,787
None,31,1075
None,32,1103
None,32,1114
None,36,711
None,37,1782
None,37,1880
None,39,1423
None,39,1822
None,39,1903
None,39,1956
None,39,1983
None,40,1414
None,40,1737
None,40,1743
None,41,1751
None,42,1806
None,44,1662
None,45,1920
None,46,928
None,46,1064
None,46,1399
None,46,1843
None,47,816
None,47,1117
None,47,1343
None,47,1415
None,47,1423
None,51,862
None,52,771
None,52,1478
None,52,1679
None,54,1158
None,54,1638
None,55,1078
None,55,1126
None,55,1415
None,55,1463
None,55,1487
None,55,1686
None,55,1828
None,56,912
None,56,1718
None,60,802
None,60,1988
None,62,1408
None,62,1863
None,63,932
None,63,1132
None,63,1431
None,63,1447
None,64,1891
None,68,1968
None,70,1864
None,70,1922
None,71,1542
None,71,1749
None,72,1102
None,75,1426
None,75,1838
None,78,1183
None,79,543
None,79,1314
None,79,1879
None,79,1911
None,79,1947
None,79,1960
None,79,1978
None,80,767
None,80,919
None,82,1687
None,84,1127
None,87,568
None,87,1373
None,88,1991
None,91,1205
None,95,791
None,95,810
None,95,1136
None,95,1558
None,95,1823
None,95,1862
None,95,1984
None,96,1105
None,96,1551
None,98,1384
None,99,1531
None,103,1591
None,104,1886
None,106,1240
None,106,1263
None,108,832
None,108,1440
None,109,1935
None,111,816
None,111,1164
None,111,1418
None,111,1831
None,111,1919
None,112,1288
None,112,1310
None,112,1672
None,112,1967
None,112,1984
None,115,1191
None,116,1847
None,118,887
None,118,1200
None,118,1207
None,119,151
None,122,1331
None,126,880
None,126,991
None,126,1262
None,126,1351
None,126,1359
None,126,1407
None,126,1655
None,127,1239
None,127,1272
None,127,1599
None,129,1180
None,132,1219
None,135,919
None,135,1178
None,135,1463
None,135,1899
None,135,1944
None,135,1951
None,136,1735
None,136,1831
None,136,1999
None,138,1499
None,142,916
None,142,1471
None,142,1678
None,143,1199
None,143,1335
None,143,1926
None,144,1016
None,144,1667
None,144,1902
None,144,1964
None,149,1911
None,150,1351
None,151,895
None,151,1247
None,151,1463
None,151,1583
None,152,1536
None,154,1622
None,155,1612
None,159,1200
None,159,1406
None,160,1799
None,162,1376
None,163,1879
None,165,1455
None,166,1192
None,166,1462
None,166,1895
None,167,1415
None,167,1607
None,167,1871
None,168,1847
None,174,1477
None,175,312
None,175,1438
None,175,1647
None,175,1987
None,176,1854
None,179,1618
None,182,1455
None,182,1486
None,182,1503
None,183,1191
None,186,1081
None,188,1133
None,188,1950
None,190,1635
None,191,1527
None,192,735
None,192,1031
None,192,1222
None,193,1570
None,194,1070
None,195,1799
None,198,1495
None,198,1743
None,199,1427
None,199,1503
None,199,1595
None,199,1688
None,202,1519
None,202,1711
None,206,1190
None,206,1895
None,207,319
None,207,1776
None,207,1849
None,208,1027
None,208,1407
None,211,1563
None,212,1082
None,212,1650
None,214,1578
None,215,359
None,215,1526
None,215,1688
None,215,1815
None,220,1161
None,222,1456
None,222,1726
None,222,1895
None,223,966
None,223,1319
None,223,1648
None,224,1808
None,225,1640
