V1,V2,V3
None,5,455
None,6,999
None,6,1063
None,6,1976
None,7,647
None,14,1055
None,23,135
None,23,1559
None,24,1119
None,31,214
None,55,623
None,62,711
None,63,488
None,71,615
None,71,1375
None,71,1727
None,79,344
None,80,550
None,87,863
None,104,1958
None,110,1895
None,111,463
None,111,1623
None,111,1815
None,119,175
None,127,870
None,134,871
None,135,1904
None,143,1199
None,151,951
None,159,543
None,159,1079
None,159,1759
None,167,1567
None,168,167
None,175,527
None,175,704
None,183,800
None,183,807
None,183,1247
None,183,1711
None,191,1302
None,191,1559
None,192,1799
None,199,831
None,199,1055
None,214,1063
None,215,607
None,215,1655
None,215,1863
None,223,55
None,223,1127
None,231,1183
None,247,799
None,247,1431
None,247,1871
None,254,886
None,263,807
None,271,1854
None,272,1375
None,279,1255
None,279,1615
None,304,327
None,310,1543
None,311,335
None,311,1511
None,327,1463
None,327,1982
None,335,1407
None,344,520
None,351,871
None,359,1456
None,359,1511
None,360,1168
None,375,479
None,375,943
None,375,1318
None,376,871
None,383,39
None,383,343
None,383,1920
None,391,1735
None,414,46
None,416,1263
None,416,1895
None,423,495
None,423,559
None,423,695
None,447,672
None,447,1175
None,455,7
None,455,23
None,455,1767
None,456,1231
None,464,1551
None,471,1574
None,478,1687
None,478,1856
None,487,646
None,495,127
None,510,975
None,511,519
None,511,1791
None,519,711
None,519,1310
None,519,1567
None,527,1023
None,528,6
None,535,1983
None,543,1639
None,558,71
None,559,135
None,559,183
None,559,1807
None,559,1871
None,567,111
None,567,984
None,567,999
None,583,31
None,599,223
None,599,775
None,615,127
None,615,887
None,623,1711
None,623,1952
None,631,407
None,631,1151
None,638,1247
None,639,527
None,679,1335
None,688,558
None,696,447
None,703,247
None,703,343
None,703,1159
None,710,679
None,711,390
None,719,783
None,720,1607
None,726,416
None,726,535
None,727,1199
None,728,383
None,734,1695
None,751,695
None,759,63
None,759,1255
None,759,1887
None,759,1894
None,775,1591
None,791,535
None,791,1191
None,792,111
None,799,1864
None,807,847
None,807,1166
None,808,87
None,815,1815
None,815,1911
None,823,1439
None,832,1359
None,839,1143
None,839,1935
None,847,864
None,847,1863
None,855,111
None,863,1823
None,864,543
None,888,256
None,895,295
None,895,1039
None,903,608
None,903,1311
None,903,1743
None,912,151
None,926,26
None,926,823
None,927,151
None,927,1239
None,934,10
None,936,919
None,948,1807
None,949,1843
None,950,40
None,951,494
None,951,510
None,951,1781
None,951,1854
None,953,1863
None,963,23
None,966,214
None,966,1727
None,967,1801
None,971,1875
None,972,1706
None,974,1087
None,975,655
None,978,1767
None,982,1903
None,983,1726
None,991,807
None,992,1551
None,992,1787
None,993,1518
None,994,1512
None,994,1752
None,994,1883
None,995,1864
None,996,1503
None,998,1675
None,999,39
None,999,135
None,999,1464
None,999,1767
None,1000,1711
None,1000,1924
None,1003,1440
None,1004,1731
None,1004,1950
None,1007,415
None,1007,518
None,1007,1890
None,1011,1414
None,1014,1663
None,1015,343
None,1015,919
None,1015,1530
None,1015,1631
None,1015,1798
None,1016,1814
None,1018,1755
None,1019,1550
None,1022,1815
None,1023,791
None,1023,807
None,1023,1806
None,1024,1927
None,1031,1830
None,1033,1854
None,1035,1406
None,1036,1700
None,1036,1879
None,1039,407
None,1039,1583
None,1040,1671
None,1042,1936
None,1043,1995
None,1045,1466
None,1046,1380
None,1046,1583
None,1046,1679
None,1047,1796
None,1047,1932
None,1048,1823
None,1050,1358
None,1050,1928
None,1051,1962
None,1052,1505
None,1055,1585
None,1055,1847
None,1059,1687
None,1060,1908
None,1061,1404
None,1062,1704
None,1063,175
None,1063,255
None,1063,519
None,1064,1848
None,1065,1478
None,1066,1807
None,1068,1567
None,1071,279
None,1071,1535
None,1071,1621
None,1071,1882
None,1072,1574
None,1074,1782
None,1075,1505
None,1079,567
None,1079,1621
None,1080,1963
None,1082,1743
None,1085,1841
None,1086,1596
None,1086,1847
None,1087,1400
None,1087,1484
None,1087,1503
None,1087,1558
None,1088,1986
None,1090,1439
None,1090,1690
None,1092,1383
None,1093,1878
None,1095,1360
None,1096,1539
None,1096,1688
None,1096,1775
None,1099,1784
None,1100,1946
None,1101,1665
None,1103,1686
None,1103,1878
None,1104,1599
None,1104,1968
None,1108,1647
None,1108,1798
None,1110,1592
None,1110,1935
None,1111,1327
None,1112,335
None,1112,703
None,1112,1582
None,1116,1356
None,1116,1919
None,1118,575
None,1118,1994
None,1119,1802
None,1119,1966
None,1121,1436
None,1122,1406
None,1122,1719
None,1122,1845
None,1123,1549
None,1123,1626
None,1125,1512
None,1127,1960
None,1128,1951
None,1129,1451
None,1129,1890
None,1131,1344
None,1131,1391
None,1131,1420
None,1133,1231
None,1134,1362
None,1134,1856
None,1134,1912
None,1135,1480
None,1135,1774
None,1135,1930
None,1136,1584
None,1136,1678
None,1139,1319
None,1139,1672
None,1141,1687
None,1142,383
None,1143,271
None,1143,711
None,1143,1207
None,1144,774
None,1147,1838
None,1147,1887
None,1148,1911
None,1150,1614
None,1151,1444
None,1151,1479
None,1151,1634
None,1151,1756
None,1152,1409
None,1152,1459
None,1154,1960
None,1155,1307
None,1155,1414
None,1155,1507
None,1155,1703
None,1157,1364
None,1158,1391
None,1158,1529
None,1158,1718
None,1158,1966
None,1160,1742
None,1161,1445
None,1163,1546
None,1163,1623
None,1163,1934
None,1164,1643
None,1164,1664
None,1167,1007
None,1167,1312
None,1167,1743
None,1167,1806
None,1168,1352
None,1168,1912
None,1169,1358
None,1170,1155
None,1170,1367
None,1171,1458
None,1171,1947
None,1174,1680
None,1174,1776
None,1175,327
None,1175,728
None,1175,1643
None,1175,1758
None,1177,1605
None,1178,1280
None,1179,1399
None,1179,1435
None,1179,1543
None,1179,1703
None,1180,1383
None,1180,1559
None,1182,1265
None,1182,1406
None,1182,1480
None,1183,431
None,1183,710
None,1183,1714
None,1183,1760
None,1183,1811
None,1184,1270
None,1184,1439
None,1184,1498
None,1187,1360
None,1189,1631
None,1189,1847
None,1190,431
None,1190,1024
None,1190,1313
None,1191,1131
None,1191,1416
None,1191,1663
None,1192,1672
None,1193,1459
None,1194,1257
None,1195,1323
None,1195,1733
None,1196,1555
None,1196,1939
None,1197,1391
None,1198,1964
None,1199,1572
None,1200,1207
None,1203,1360
None,1203,1504
None,1203,1806
None,1204,1343
None,1206,1406
None,1206,1774
None,1207,1478
None,1207,1840
None,1207,1966
None,1208,1446
None,1209,1952
None,1210,1378
None,1211,1899
None,1212,1520
None,1212,1643
None,1213,1540
None,1214,1247
None,1214,1391
None,1214,1910
None,1215,951
None,1215,1424
None,1215,1789
None,1217,1222
None,1220,1579
None,1222,1286
None,1222,1935
None,1223,471
None,1223,751
None,1223,1338
