V1,V2,V3
None,5,1415
None,5,1647
None,6,815
None,7,351
None,14,199
None,14,799
None,23,1815
None,39,279
None,47,1431
None,47,1598
None,47,1822
None,55,55
None,87,503
None,95,88
None,95,175
None,103,288
None,103,1080
None,103,1959
None,135,982
None,143,959
None,150,1967
None,151,414
None,152,1983
None,159,752
None,159,823
None,167,24
None,175,535
None,191,431
None,191,536
None,191,1447
None,191,1559
None,198,167
None,199,1359
None,199,1839
None,207,1063
None,207,1286
None,215,8
None,215,431
None,215,1263
None,222,991
None,223,1022
None,223,1638
None,231,856
None,231,1966
None,254,1040
None,263,63
None,279,231
None,279,576
None,279,1559
None,280,559
None,287,951
None,295,551
None,303,647
None,303,752
None,303,1646
None,310,423
None,310,1695
None,311,862
None,319,871
None,320,847
None,326,191
None,327,151
None,335,1543
None,351,1279
None,351,1359
None,351,1967
None,360,1695
None,366,631
None,367,823
None,367,991
None,374,591
None,375,463
None,375,1415
None,383,95
None,383,303
None,383,759
None,383,959
None,383,1095
None,391,367
None,407,911
None,414,1151
None,415,167
None,415,1144
None,423,31
None,423,711
None,431,1055
None,431,1375
None,439,359
None,447,1015
None,455,1247
None,462,647
None,471,318
None,472,1119
None,479,63
None,479,671
None,487,870
None,488,47
None,495,855
None,502,55
None,503,207
None,503,1871
None,511,1872
None,534,1559
None,535,495
None,535,1095
None,535,1607
None,542,1438
None,543,39
None,543,1359
None,551,807
None,551,1231
None,551,1927
None,552,655
None,558,1382
None,567,1134
None,567,1334
None,567,1959
None,583,1663
None,591,272
None,591,711
None,598,1687
None,599,23
None,599,360
None,599,1614
None,615,79
None,623,263
None,623,840
None,631,904
None,631,1279
None,632,975
None,647,326
None,647,1456
None,655,959
None,670,927
None,679,39
None,687,239
None,695,1294
None,696,847
None,703,135
None,703,271
None,703,495
None,703,1335
None,703,1959
None,711,311
None,711,1135
None,719,487
None,719,1007
None,720,1559
None,727,775
None,735,87
None,735,1111
None,735,1303
None,743,87
None,751,1296
None,751,1487
None,759,1351
None,766,1647
None,767,919
None,767,1911
None,775,568
None,776,1383
None,776,1911
None,783,415
None,783,847
None,783,1607
None,791,390
None,792,831
None,799,496
None,799,1464
None,807,360
None,807,439
None,807,543
None,807,864
None,807,1310
