V1,V2,V3
None,4,807
None,15,983
None,15,1119
None,15,1655
None,22,1751
None,24,415
None,79,463
None,103,510
None,103,1344
None,104,1152
None,119,791
None,119,863
None,151,1487
None,158,1863
None,159,1256
None,167,382
None,168,1007
None,175,663
None,199,1975
None,207,1886
None,215,1207
None,215,1703
None,231,287
None,239,902
None,263,518
None,264,855
None,335,759
None,335,1615
None,343,415
None,343,847
None,343,1840
None,359,1047
None,359,1118
None,367,1279
None,375,1702
None,375,1903
None,376,1718
None,390,1375
None,407,1367
None,415,383
None,455,503
None,455,1935
None,456,1738
None,460,1706
None,463,223
None,463,1719
None,463,1735
None,464,1688
None,467,1776
None,469,1480
None,469,1766
None,470,1472
None,470,1486
None,471,711
None,473,1455
None,474,1675
None,478,1439
None,479,1661
None,482,1558
None,483,1551
None,484,1767
None,484,1817
None,486,1724
None,487,1615
None,489,1592
None,490,1415
None,491,1638
None,495,1795
None,495,1807
None,499,1608
None,502,1827
None,503,1667
None,504,1494
None,510,1910
None,511,1731
None,519,815
None,519,1896
None,519,1935
None,520,1776
None,521,1676
None,523,1823
None,527,1854
None,528,1456
None,528,1647
None,528,1955
None,530,1407
None,531,1655
None,533,1472
None,533,1544
None,534,1528
None,534,1760
None,535,1808
None,538,1799
None,538,1878
None,539,1682
None,540,1512
None,543,1087
None,543,1778
None,546,1516
None,548,1390
None,551,1839
None,557,1568
None,558,1656
None,558,1692
None,559,1413
None,559,1590
None,559,1847
None,560,1647
None,561,1958
None,562,1556
None,563,1828
None,563,1974
None,564,1743
None,566,1856
None,567,1959
None,568,1632
None,568,1926
None,572,1712
None,574,1816
None,575,1600
None,575,1638
None,575,1650
None,576,1768
None,577,1692
None,577,1921
None,579,1623
None,581,1767
None,582,1587
None,582,1889
None,583,1071
None,583,1397
None,583,1452
None,583,1640
None,583,1792
None,583,1824
None,584,1934
None,586,1434
None,589,1478
None,589,1780
None,590,1559
None,590,1931
None,591,1338
None,591,1643
None,592,1988
None,595,1480
None,598,1987
None,599,1759
None,599,1918
None,600,1382
None,602,1540
None,603,1564
None,605,1451
None,607,1770
None,610,1934
None,611,1593
None,612,1892
None,612,1967
None,613,1795
None,615,1562
None,615,1739
None,616,1627
None,618,1417
None,618,1647
None,623,1431
None,623,1526
None,623,1723
None,624,1570
None,625,1300
None,625,1368
None,626,1382
None,627,1264
None,627,1942
None,628,1348
None,628,1923
None,629,1501
None,630,1585
None,630,1848
None,631,623
None,631,847
None,631,1743
None,631,1775
None,631,1999
None,632,1474
None,633,1464
None,635,1929
None,636,1612
None,637,1283
None,639,1815
None,640,1305
None,640,1424
None,645,1951
None,646,1758
None,647,1863
None,651,1287
None,652,1490
None,652,1912
None,652,1999
None,654,1435
None,654,1508
None,654,1735
None,655,1573
None,655,1791
None,658,1528
None,659,1266
None,660,1447
None,661,1608
None,661,1663
None,662,1798
None,663,1352
None,663,1752
None,665,954
None,665,1479
None,666,1096
None,667,1559
None,669,1423
None,671,1348
None,671,1430
None,671,1498
None,672,1382
None,672,1696
None,672,1940
None,674,1006
None,674,1832
None,675,1766
None,676,1542
None,676,1651
None,676,1902
None,678,1510
None,678,1519
None,679,1942
None,680,1624
None,680,1782
None,680,1799
None,681,1895
None,683,975
None,684,959
None,684,1367
None,685,1737
None,687,240
None,687,536
None,687,1600
None,688,1010
None,689,1414
None,691,1536
None,691,1554
None,692,1919
None,693,1448
None,694,1035
None,694,1465
None,694,1472
None,694,1478
None,695,1375
None,695,1763
None,695,1951
None,696,1078
None,696,1426
None,698,1014
None,698,1344
None,698,1519
None,698,1818
None,699,1384
None,699,1937
None,701,1796
None,702,1371
None,703,1615
None,703,1630
None,703,1698
None,703,1736
None,703,1838
None,704,1092
None,706,918
None,707,897
None,708,1974
None,709,1079
None,710,1130
None,711,703
None,711,1461
None,711,1640
None,711,1663
None,711,1823
None,711,1856
None,712,1680
None,713,1058
None,713,1508
None,714,1924
None,715,1114
None,715,1958
None,716,1686
None,718,1775
None,719,1436
None,719,1592
None,720,1495
None,721,1355
None,722,1094
None,723,959
None,723,1537
None,726,1102
None,727,876
None,727,1451
None,727,1566
None,727,1623
None,728,861
None,730,1735
None,730,1757
None,730,1967
None,732,1231
None,732,1639
None,734,1247
None,734,1815
None,735,1598
None,735,1715
None,736,1534
None,736,1687
None,736,1905
None,738,1619
None,739,927
None,740,819
None,740,1559
None,742,1466
None,743,1078
None,743,1199
None,743,1279
None,743,1398
None,743,1443
None,743,1485
None,743,1577
None,743,1677
None,744,1983
None,747,831
None,748,1355
None,749,1067
None,750,1438
None,750,1999
None,751,720
None,751,986
None,751,1195
None,751,1658
None,752,1094
None,753,1167
None,753,1453
None,757,1001
None,757,1621
None,758,862
None,759,950
None,759,1398
None,759,1438
None,759,1477
None,759,1515
None,759,1768
None,759,1839
None,760,710
None,760,1005
None,760,1044
None,760,1230
None,761,971
None,761,1998
None,762,1504
None,763,1558
None,763,1582
None,764,803
None,767,847
None,767,1668
None,768,769
None,768,1140
None,768,1747
None,768,1887
None,770,905
None,770,1811
None,771,986
None,771,1447
None,773,1792
None,775,887
None,775,1319
None,775,1433
None,776,1055
None,776,1223
None,776,1704
None,777,1487
None,779,706
None,782,1034
None,782,1199
None,782,1432
None,783,582
None,783,1162
None,783,1180
None,783,1375
None,783,1574
None,783,1607
None,783,1980
None,784,1275
None,784,1588
None,784,1829
None,786,867
None,786,1239
None,787,1333
None,789,703
None,790,807
None,790,1583
None,791,764
None,791,1435
None,791,1559
None,791,1632
None,791,1903
None,791,1983
None,792,1125
None,792,1143
None,795,824
None,795,1293
None,796,1475
None,798,705
None,798,1214
None,799,1270
None,799,1280
None,799,1411
None,799,1559
None,799,1656
None,799,1919
None,800,1247
None,800,1493
None,801,1106
None,802,1768
None,803,1160
None,803,1310
None,803,1809
None,804,1183
None,804,1363
None,804,1392
None,804,1446
None,804,1675
None,804,1839
None,805,988
None,805,1223
None,806,1051
None,806,1846
None,807,920
None,808,900
None,808,1342
None,808,1415
None,808,1616
None,810,1855
None,811,807
None,811,1624
None,812,1699
