V1,V2,V3
None,4,191
None,4,464
None,4,510
None,4,599
None,4,879
None,4,1207
None,4,1255
None,4,1407
None,4,1646
None,4,1871
None,4,1961
None,5,143
None,5,160
None,5,207
None,5,391
None,5,439
None,5,447
None,5,496
None,5,503
None,5,575
None,5,711
None,5,1360
None,5,1680
None,5,1711
None,5,1744
None,5,1768
None,5,1823
None,5,1831
None,5,1878
None,5,1911
None,6,136
None,6,255
None,6,327
None,6,366
None,6,606
None,6,614
None,6,662
None,6,719
None,6,743
None,6,767
None,6,1008
None,6,1015
None,6,1038
None,6,1144
None,6,1159
None,6,1183
None,6,1231
None,6,1336
None,6,1414
None,6,1438
None,6,1584
None,6,1695
None,6,1703
None,6,1728
None,6,1807
None,6,1863
None,7,6
None,7,47
None,7,174
None,7,215
None,7,343
None,7,455
None,7,544
None,7,551
None,7,815
None,7,951
None,7,973
None,7,990
None,7,1031
None,7,1135
None,7,1174
None,7,1192
None,7,1263
None,7,1303
None,7,1351
None,7,1503
None,7,1510
None,7,1608
None,7,1630
None,7,1734
None,7,1752
None,7,1776
None,7,1855
None,7,1974
None,8,55
None,8,62
None,8,71
None,8,80
None,8,102
None,8,224
None,8,247
None,8,279
None,8,358
None,8,400
None,8,560
None,8,590
None,8,639
None,8,758
None,8,799
None,8,918
None,8,936
None,8,1000
None,8,1063
None,8,1071
None,8,1150
None,8,1223
None,8,1368
None,8,1383
None,8,1447
None,8,1462
None,8,1520
None,8,1551
None,8,1575
None,8,1654
None,8,1840
None,8,1927
None,8,1993
None,14,62
None,14,120
None,14,136
None,14,166
None,14,214
None,14,271
None,14,279
None,14,888
None,14,1023
None,14,1088
None,14,1232
None,14,1318
None,14,1438
None,14,1478
None,14,1487
None,14,1655
None,14,1670
None,14,1751
None,14,1888
None,15,54
None,15,223
None,15,239
None,15,287
None,15,295
None,15,311
None,15,352
None,15,408
None,15,479
None,15,535
None,15,558
None,15,607
None,15,671
None,15,680
None,15,728
None,15,815
None,15,864
None,15,944
None,15,959
None,15,966
None,15,976
None,15,1030
None,15,1047
None,15,1062
None,15,1103
None,15,1215
None,15,1248
None,15,1258
None,15,1311
None,15,1351
None,15,1384
None,15,1391
None,15,1472
None,15,1534
None,15,1590
None,15,1663
None,15,1719
None,15,1735
None,15,1839
None,15,1863
None,15,1894
None,15,1911
None,15,1918
None,15,1944
None,15,1952
None,16,7
None,16,32
None,16,88
None,16,207
None,16,264
None,16,327
None,16,366
None,16,414
None,16,486
None,16,696
None,16,832
None,16,1127
None,16,1167
None,16,1176
