V1,V2,V3
None,5,1743
None,7,503
None,7,510
None,7,1439
None,8,1759
None,15,63
None,15,280
None,15,1183
None,15,1591
None,16,511
None,16,831
None,16,1511
None,23,878
None,23,1527
None,30,1127
None,31,327
None,31,1183
None,31,1559
None,39,23
None,39,62
None,39,607
None,39,839
None,47,54
None,47,863
None,47,1511
None,48,1607
None,55,783
None,55,1535
None,56,1743
None,63,592
None,63,928
None,63,1815
None,70,1134
None,70,1727
None,72,1487
None,79,63
None,79,1952
None,87,1087
None,88,39
None,95,504
None,95,631
None,95,927
None,95,1550
None,95,1863
None,95,1951
None,96,1143
None,103,47
None,103,1632
None,111,744
None,119,670
None,119,871
None,120,1566
None,127,110
None,127,536
None,127,1462
None,135,343
None,135,1279
None,135,1431
None,143,46
None,143,254
None,149,1903
None,150,879
None,151,159
None,151,279
None,151,1679
None,167,191
None,168,1631
None,182,1215
None,183,39
None,183,191
None,183,630
None,183,1015
None,183,1071
None,183,1352
None,183,1447
None,191,23
None,191,262
None,191,366
None,191,782
None,191,1351
None,191,1879
None,192,759
None,198,1359
None,198,1407
None,199,127
None,199,687
None,199,703
None,199,1288
None,208,143
None,215,8
None,215,248
None,215,415
None,215,679
None,215,775
None,215,1143
None,215,1167
None,215,1703
None,223,879
None,223,1088
None,224,559
None,231,631
None,231,863
None,231,1727
None,239,23
None,239,1327
None,245,1880
None,247,1892
None,247,1903
None,247,1911
None,251,1923
None,254,671
None,254,1487
None,254,1935
None,255,1127
None,255,1823
None,255,1960
None,256,775
None,261,1999
None,271,1447
None,271,1503
None,278,959
None,278,1663
None,279,191
None,287,823
None,287,1031
None,295,279
None,302,695
None,302,991
None,303,1471
None,304,887
None,304,1543
None,311,143
None,311,479
None,311,1280
None,328,1063
None,335,1151
None,336,982
None,343,919
None,351,527
None,351,1240
None,351,1344
None,351,1719
None,359,47
None,359,287
None,359,311
None,366,1887
None,367,5
None,367,1174
None,370,1871
None,374,167
None,375,950
None,376,1847
None,388,1159
None,389,1824
None,391,655
None,391,903
None,391,1145
None,396,1799
None,398,1215
None,399,64
None,399,1108
None,399,1790
None,402,1775
None,404,1758
None,406,1239
None,406,1752
None,407,263
None,407,712
None,407,1179
None,407,1271
None,408,639
None,408,1062
None,408,1074
None,408,1728
None,408,1735
None,412,1151
None,414,1651
None,415,615
None,415,727
None,415,1225
None,415,1367
None,415,1691
None,418,1711
None,420,1534
None,422,1030
None,423,1102
None,423,1128
None,427,1231
None,430,695
None,430,1632
None,431,871
None,431,1055
None,431,1399
None,431,1766
None,432,55
None,432,1224
None,438,1079
None,438,1140
None,439,1608
None,439,1895
None,440,696
None,440,1315
None,442,1663
None,443,1448
None,444,1166
None,445,992
None,447,191
None,447,320
None,447,863
None,447,1388
None,447,1563
None,448,1303
None,452,1623
None,454,932
None,454,943
None,454,1223
None,455,527
None,460,1592
None,462,951
None,462,983
None,463,1091
None,463,1443
None,463,1799
None,464,990
None,465,1399
None,466,1072
None,470,1163
None,470,1378
None,471,2
None,471,23
None,471,47
None,471,479
None,471,1087
None,472,1286
None,472,1478
None,473,1546
None,476,1232
None,477,692
None,478,928
None,478,1048
None,478,1147
None,479,55
None,479,423
None,479,1663
None,480,1217
None,483,1318
None,484,1023
None,486,1415
None,486,1527
None,487,231
None,487,1256
None,487,1311
None,487,1398
None,487,1511
None,487,1702
None,487,1727
None,487,1783
None,490,1370
None,491,878
None,492,11
None,492,1504
None,493,1470
None,494,1002
None,495,948
None,495,959
None,495,1824
None,496,996
None,499,1327
None,502,38
None,502,695
None,502,776
None,502,966
None,502,1352
None,502,1631
None,503,705
None,503,1110
None,504,722
None,505,1231
None,507,1446
None,508,2
None,510,1104
None,511,670
None,511,949
None,511,1280
None,512,1431
None,515,1422
None,517,87
None,518,1264
None,519,207
None,519,1191
None,519,1743
None,520,1056
None,520,1391
None,520,1414
None,522,1064
None,523,1330
None,525,1383
None,526,974
None,526,1375
None,527,108
None,527,783
None,527,1159
None,531,150
None,531,372
None,533,2
None,534,167
None,534,921
None,535,1351
None,535,1927
None,536,1176
None,536,1920
None,539,39
None,540,1128
None,541,1335
None,544,751
None,544,1255
None,545,39
None,546,77
None,546,1207
None,546,1312
None,547,622
None,548,1304
None,550,1751
None,551,102
None,551,991
None,551,1071
None,551,1295
None,552,38
None,554,1118
None,555,1047
None,557,1271
None,559,646
None,559,663
None,559,823
None,559,1143
None,559,1264
None,560,62
None,563,88
None,563,1072
None,566,290
None,566,631
None,566,791
None,566,1439
None,567,55
None,567,219
None,567,439
None,567,663
None,567,1240
None,572,1223
None,573,1002
None,573,1214
None,574,42
None,575,79
None,575,374
None,575,503
None,575,614
None,575,751
None,575,871
None,576,1038
None,576,1206
None,577,86
None,579,23
None,579,1202
None,580,2
None,582,39
None,583,216
None,583,311
None,583,376
None,583,471
None,583,600
None,583,1187
None,583,1367
None,584,407
None,589,17
None,590,415
None,590,1431
None,591,38
None,591,65
None,591,103
None,591,1163
None,591,1807
None,592,1151
None,594,7
None,595,1136
None,597,1120
None,598,448
None,598,1878
None,599,135
None,599,344
None,599,487
None,599,839
None,606,181
None,606,209
None,606,735
None,607,1623
None,608,157
None,610,1066
None,611,1056
None,612,7
None,612,1040
None,613,193
None,615,527
None,616,1032
None,617,460
None,620,1006
None,622,271
None,623,599
None,623,1000
None,627,990
None,628,246
None,628,771
None,629,89
None,630,984
None,631,1263
None,632,311
None,632,735
None,633,967
None,635,206
None,639,29
None,639,155
None,639,1111
None,639,1711
None,641,69
None,643,107
None,643,371
None,643,408
None,646,390
None,647,258
None,647,742
None,647,1368
None,647,1775
None,651,327
None,655,1927
None,656,862
None,662,287
None,663,527
None,663,839
None,663,1263
None,663,1375
None,665,279
None,665,822
None,665,832
None,671,223
None,671,255
None,671,1135
None,671,1168
None,673,792
None,674,777
None,674,783
None,675,207
None,678,755
None,678,767
None,679,34
None,681,176
None,683,159
None,684,741
None,687,374
None,687,716
None,687,1271
None,695,27
None,695,703
None,696,128
None,699,675
None,702,662
None,702,1719
None,703,656
None,703,871
None,703,1743
None,703,1896
None,704,511
None,710,1535
None,711,328
None,711,719
None,711,823
None,714,600
None,717,278
None,718,271
None,719,156
None,724,240
None,726,235
None,726,549
None,727,1391
None,727,1512
None,728,1815
None,730,204
None,732,183
None,732,398
None,735,30
None,735,823
None,735,1926
None,738,504
None,740,167
None,742,159
None,749,444
None,751,862
None,751,1319
None,751,1527
None,758,396
None,759,54
None,759,63
None,759,367
None,759,1703
None,766,328
None,767,347
None,767,791
None,767,1599
None,768,312
None,768,335
None,775,87
None,775,590
None,777,272
None,782,1503
None,783,70
None,783,226
None,783,439
None,783,791
None,783,1655
None,791,192
None,791,423
None,791,919
None,791,1047
None,791,1567
None,791,1895
None,792,35
None,794,183
None,795,23
None,799,160
None,800,374
None,803,143
None,806,863
None,807,124
None,807,1206
None,807,1399
None,807,1575
None,807,1815
None,807,1855
None,807,1952
None,808,455
None,808,1503
None,814,79
None,815,870
None,815,1511
None,815,1591
None,824,23
None,826,86
None,829,5
None,831,527
None,831,567
None,831,599
None,831,1752
None,840,25
None,842,91
None,854,423
None,855,191
None,855,334
None,855,392
None,855,543
None,855,999
None,855,1543
None,855,1839
None,863,279
None,863,735
None,864,1783
None,871,607
None,878,391
None,879,159
None,879,1927
None,880,366
None,880,1079
None,886,1983
None,887,39
None,887,895
None,894,615
None,894,703
None,895,135
None,895,1087
None,904,1839
None,911,863
None,911,1416
None,911,1919
None,918,1871
None,919,71
None,919,1263
None,928,1656
None,935,679
None,935,1223
None,935,1463
None,935,1552
None,935,1567
None,935,1583
None,943,462
None,943,1015
None,943,1023
None,943,1031
None,950,447
None,951,216
None,951,663
None,951,1111
None,967,5
None,967,1471
None,967,1695
None,975,326
None,975,510
None,975,535
None,975,1031
None,975,1567
None,975,1919
None,976,1119
None,983,6
None,984,775
None,990,287
None,990,1631
None,991,1623
None,991,1951
None,992,1447
None,1007,1527
None,1007,1968
None,1015,1870
None,1022,1735
None,1023,103
None,1023,1055
None,1030,119
None,1031,1607
None,1039,551
None,1039,799
None,1039,831
None,1039,1375
None,1047,95
None,1047,1255
None,1047,1855
None,1055,119
None,1055,287
None,1055,535
None,1055,1215
None,1055,1696
None,1063,335
None,1063,416
None,1071,599
None,1071,1215
None,1079,207
None,1080,1231
None,1087,831
None,1103,63
None,1103,1439
None,1103,1575
None,1103,1599
None,1111,719
None,1111,799
None,1111,943
None,1118,1104
None,1119,640
None,1127,351
None,1127,751
None,1135,1191
None,1144,575
None,1150,319
None,1151,455
None,1151,831
None,1151,1832
None,1152,1543
None,1166,1895
None,1167,439
None,1167,1151
None,1175,1615
None,1176,487
None,1176,992
None,1183,1047
None,1191,328
None,1191,815
None,1191,943
None,1191,1463
None,1199,1223
None,1199,1679
None,1207,583
None,1207,664
None,1215,163
None,1222,1975
None,1223,232
None,1223,462
None,1223,655
None,1223,1727
None,1231,72
None,1231,1047
None,1231,1351
None,1231,1791
None,1239,255
None,1239,399
None,1246,663
None,1247,447
None,1247,1199
None,1255,150
None,1255,183
None,1263,1414
None,1263,1559
None,1263,1791
None,1271,278
None,1271,567
None,1278,1576
None,1279,15
None,1279,1336
None,1279,1687
None,1287,1576
None,1295,567
None,1295,671
None,1295,1279
None,1295,1671
None,1303,1095
None,1303,1767
None,1303,1799
None,1311,718
None,1318,326
None,1319,207
None,1319,1311
None,1327,999
None,1334,719
None,1335,208
None,1335,711
None,1335,1223
None,1335,1271
None,1342,879
None,1343,224
None,1343,1495
None,1351,1199
None,1351,1543
None,1351,1686
None,1351,1903
None,1359,1231
None,1359,1415
None,1367,23
None,1367,951
None,1367,1271
None,1368,1487
None,1374,783
None,1375,838
None,1375,1831
None,1376,911
None,1383,1360
None,1383,1783
None,1383,1855
None,1391,952
None,1392,287
None,1399,486
None,1399,903
None,1399,967
None,1399,1183
None,1399,1695
None,1407,375
None,1407,896
None,1415,71
None,1415,79
None,1415,423
None,1415,527
None,1415,1944
None,1416,375
None,1416,519
None,1423,1495
None,1431,1839
None,1431,1968
None,1447,256
None,1448,1255
None,1448,1382
None,1448,1655
None,1454,288
None,1455,1967
None,1456,7
None,1456,1279
None,1463,991
None,1463,1119
None,1463,1735
None,1471,1319
None,1479,303
None,1479,1407
None,1479,1799
None,1487,871
None,1487,1216
None,1495,118
None,1495,423
None,1495,1471
None,1495,1535
None,1503,1295
None,1511,559
None,1512,1039
None,1519,791
None,1520,1871
None,1534,360
None,1534,455
None,1535,327
None,1535,1367
None,1542,1615
None,1543,63
None,1544,223
None,1551,816
None,1559,14
None,1559,511
None,1559,1535
None,1567,288
None,1567,1151
None,1567,1207
None,1567,1616
None,1574,1735
None,1575,200
None,1583,743
None,1583,1855
None,1590,102
None,1591,655
None,1591,959
None,1591,982
None,1591,1423
None,1591,1543
None,1592,1254
None,1598,1319
None,1599,359
None,1599,1766
None,1599,1879
None,1600,1398
None,1607,78
None,1607,1638
None,1615,855
None,1615,1871
None,1622,63
None,1623,232
None,1623,287
None,1623,471
None,1623,631
None,1631,48
None,1631,463
None,1631,758
None,1631,1167
None,1631,1679
None,1638,703
None,1639,1215
None,1639,1926
None,1640,663
None,1647,32
None,1647,191
None,1647,1983
None,1655,407
None,1663,6
None,1663,1175
None,1671,1111
None,1671,1880
None,1679,247
None,1695,31
None,1695,1127
None,1695,1799
None,1702,208
None,1703,135
None,1703,1398
None,1711,583
None,1712,551
None,1719,631
None,1719,967
None,1719,1119
None,1719,1543
None,1719,1912
None,1719,1936
None,1720,167
None,1734,1111
None,1735,1159
None,1743,247
None,1743,1263
None,1743,1407
None,1751,135
None,1752,1000
None,1759,335
None,1759,351
None,1759,1127
None,1759,1872
None,1767,656
None,1767,982
None,1768,1943
None,1775,95
None,1775,567
None,1775,1679
None,1775,1935
None,1783,1727
None,1792,423
None,1798,711
None,1798,1102
None,1798,1831
None,1799,615
None,1799,927
None,1799,1648
