V1,V2,V3
None,2,73
None,2,168
None,2,255
None,2,325
None,3,10
None,3,294
None,3,376
None,4,1527
None,5,353
None,6,383
None,7,178
None,7,235
None,11,22
None,14,368
None,15,111
None,15,117
None,15,201
None,15,300
None,15,324
None,15,390
None,15,410
None,15,1879
None,15,1911
None,17,70
None,17,148
None,22,4
None,22,82
None,22,206
None,26,365
None,28,167
None,28,282
None,30,348
None,31,415
None,31,1255
None,32,159
None,32,377
None,38,42
None,38,74
None,38,110
None,38,152
None,39,28
None,39,295
None,39,398
None,39,616
None,39,1015
None,42,417
None,46,144
None,46,360
None,47,15
None,47,150
None,47,340
None,51,391
None,52,122
None,53,93
None,54,188
None,54,319
None,55,29
None,55,251
None,55,303
None,55,1535
None,56,119
None,58,356
None,62,391
None,62,400
None,63,7
None,64,431
None,65,42
None,67,63
None,70,84
None,70,229
None,71,255
None,71,336
None,72,20
None,72,156
None,72,382
None,73,129
None,79,132
None,79,238
None,79,1415
None,80,16
None,80,350
None,80,1951
None,81,160
None,82,87
None,82,194
None,83,101
None,84,362
None,86,135
None,86,242
None,86,367
None,87,39
None,89,4
None,89,386
None,89,400
None,89,419
None,90,391
None,94,156
None,94,312
None,95,113
None,95,466
None,98,184
None,98,338
None,99,24
None,102,254
None,103,116
None,103,463
None,103,847
None,103,1647
None,104,278
None,108,41
None,110,72
None,110,294
None,112,231
None,115,209
None,115,335
None,116,263
None,117,234
None,118,57
None,118,160
None,119,427
None,119,486
None,125,184
None,127,238
None,127,486
None,128,275
None,131,48
None,133,484
None,134,335
None,135,119
None,136,35
None,136,288
None,137,67
None,139,15
None,139,384
None,140,255
None,140,502
None,140,1499
None,143,406
None,143,454
None,143,476
None,143,1495
None,144,177
None,146,1525
None,147,1550
None,148,295
None,150,473
None,151,176
None,151,1103
None,151,1442
None,151,1456
None,151,1488
None,152,36
None,152,183
None,152,216
None,152,350
None,152,1462
None,152,1471
None,153,266
None,155,529
None,157,15
None,157,343
None,157,1571
None,158,218
None,159,2
None,159,191
None,159,319
None,159,327
None,159,369
None,160,307
None,163,37
None,163,463
None,163,1430
None,164,76
None,164,147
None,164,1587
None,167,191
None,167,219
None,167,243
None,167,399
None,167,503
None,168,912
None,168,1167
None,169,93
None,169,555
None,170,163
None,171,447
None,172,14
None,173,223
None,173,415
None,173,431
None,175,95
None,175,135
None,175,167
None,175,239
None,175,1001
None,175,1486
None,175,1598
None,175,1608
None,175,1703
None,176,273
None,176,1531
None,179,175
None,179,231
None,179,279
None,179,1585
None,183,261
None,183,1422
None,184,616
None,184,622
None,184,975
None,186,157
None,186,1391
None,187,2
None,190,246
None,190,263
None,190,1630
None,191,78
None,191,95
None,191,1319
None,192,511
None,193,496
None,193,887
None,194,179
None,194,191
None,194,297
None,194,933
None,196,323
None,197,1560
None,198,67
None,198,281
None,198,352
None,198,991
None,198,1400
None,199,102
None,199,143
None,199,480
None,199,972
None,199,1407
None,199,1414
None,200,22
None,200,160
None,201,874
None,202,538
None,202,1599
None,203,4
None,204,1095
None,206,1005
None,206,1104
None,206,1198
None,206,1411
None,206,1622
None,207,1126
None,207,1175
None,207,1443
None,207,1454
None,207,1607
None,207,1616
None,207,1689
None,208,22
None,208,448
None,208,1046
None,208,1583
None,209,1038
None,209,1650
None,211,1168
None,212,1714
None,214,1528
None,214,1670
None,215,139
None,215,472
None,215,976
None,215,1734
None,216,263
None,216,296
None,216,391
None,216,1071
None,216,1462
None,216,1727
None,218,211
None,219,954
None,220,1367
None,221,302
None,221,375
None,221,929
None,222,275
None,222,687
None,222,1354
None,222,1605
None,223,223
None,223,326
None,223,974
None,223,1238
None,223,1343
None,223,1640
None,224,112
None,224,1113
None,224,1294
None,224,1319
None,224,1387
None,225,94
None,225,1025
None,226,176
None,226,1271
None,227,1020
None,228,1211
None,228,1696
None,229,1164
None,230,695
None,230,1332
None,231,119
None,231,287
None,231,351
None,231,414
None,231,835
None,231,1098
None,231,1620
None,232,206
None,232,991
None,233,1664
None,233,1759
None,234,311
None,235,1048
None,235,1312
None,236,1499
None,238,271
None,238,403
None,238,989
None,238,1103
None,238,1143
None,239,820
None,239,1398
None,239,1641
None,240,110
None,240,1188
None,240,1775
None,241,1343
None,241,1736
None,242,1285
None,243,254
None,243,1119
None,245,223
None,245,749
None,246,1175
None,246,1262
None,246,1488
None,246,1581
None,247,48
None,247,135
None,247,727
None,247,962
None,247,1014
None,247,1254
None,247,1464
None,247,1515
None,248,27
None,248,862
None,248,1328
None,249,840
None,251,166
None,251,784
None,251,795
None,252,775
None,254,245
None,254,1079
None,254,1712
None,255,78
None,255,86
None,255,362
None,255,665
None,255,1054
None,255,1298
None,255,1678
None,256,103
None,256,303
None,256,1559
None,256,1599
None,257,1206
None,258,990
None,259,1341
None,262,862
None,263,783
None,263,888
None,263,1154
None,263,1318
None,263,1415
None,263,1508
None,264,134
None,264,1081
None,264,1187
None,264,1479
None,266,151
None,266,310
None,266,328
None,266,466
None,266,1401
None,266,1777
None,270,60
None,270,103
None,270,177
None,270,1055
None,270,1595
None,271,1108
None,271,1132
None,272,111
None,274,271
None,275,46
None,276,1620
None,276,1731
None,276,1802
None,278,366
None,278,1024
None,279,206
None,279,334
None,279,390
None,279,1390
None,279,1431
None,279,1454
None,279,1691
None,280,39
None,280,77
None,280,166
