V1,V2,V3
None,4,167
None,4,534
None,4,551
None,4,967
None,4,1422
None,5,199
None,5,671
None,5,847
None,5,1008
None,5,1127
None,5,1199
None,5,1296
None,5,1502
None,5,1704
None,6,279
None,6,303
None,6,415
None,6,584
None,6,615
None,6,664
None,6,680
None,6,758
None,6,998
None,6,1031
None,6,1047
None,6,1054
None,6,1175
None,6,1287
None,6,1392
None,6,1727
None,6,1768
None,6,1800
None,6,1854
None,6,1967
None,7,5
None,7,47
None,7,72
None,7,88
None,7,174
None,7,206
None,7,215
None,7,270
None,7,479
None,7,488
None,7,502
None,7,648
None,7,808
None,7,831
None,7,855
None,7,863
None,7,935
None,7,943
None,7,1183
None,7,1223
None,7,1239
None,7,1327
None,7,1336
None,7,1359
None,7,1367
None,7,1439
None,7,1454
None,7,1494
None,7,1550
None,7,1688
None,7,1743
None,7,1759
None,7,1863
None,7,1887
None,7,1896
None,7,1943
None,8,23
None,8,240
None,8,335
None,8,392
None,8,407
None,8,712
None,8,799
None,8,879
None,8,902
None,8,1014
None,8,1319
None,8,1462
None,8,1590
None,8,1607
None,8,1623
None,8,1647
None,8,1792
None,8,1816
None,8,1959
None,14,120
None,14,478
None,14,575
None,14,623
None,14,704
None,14,727
None,14,766
None,14,912
None,14,1248
None,14,1679
None,14,1718
None,14,1872
None,15,70
None,15,160
None,15,167
None,15,208
None,15,265
None,15,278
None,15,351
None,15,384
None,15,455
None,15,503
None,15,535
None,15,568
None,15,671
None,15,790
None,15,808
None,15,822
None,15,839
None,15,880
None,15,935
None,15,999
None,15,1009
None,15,1015
None,15,1030
None,15,1143
None,15,1296
None,15,1367
None,15,1390
None,15,1431
None,15,1654
None,15,1766
None,15,1774
None,15,1967
None,16,136
None,16,431
None,16,543
None,16,551
None,16,663
None,16,719
None,16,887
None,16,919
None,16,968
None,16,1023
None,16,1200
None,16,1225
None,16,1311
None,16,1383
None,16,1574
None,16,1632
None,16,1703
None,16,1911
None,16,1927
None,21,1047
None,22,87
None,22,262
None,22,383
None,22,679
None,22,879
None,22,1038
None,22,1070
None,22,1096
None,22,1543
None,22,1551
None,22,1567
None,23,32
None,23,39
None,23,47
None,23,55
None,23,94
None,23,102
None,23,126
None,23,158
None,23,343
None,23,351
None,23,471
None,23,599
None,23,615
None,23,663
None,23,831
None,23,888
None,23,903
None,23,936
None,23,952
None,23,1087
None,23,1134
None,23,1165
None,23,1199
None,23,1391
None,23,1415
None,23,1423
None,23,1431
None,23,1455
None,23,1494
None,23,1646
None,23,1687
None,23,1759
None,23,1846
None,23,1854
None,23,1895
None,23,1911
None,23,1982
None,24,134
None,24,167
None,24,327
None,24,415
None,24,462
None,24,495
None,24,519
None,24,527
None,24,630
None,24,711
None,24,807
None,24,862
None,24,894
None,24,1062
None,24,1191
None,24,1248
None,24,1264
None,24,1318
None,24,1463
None,24,1471
None,24,1600
None,24,1662
None,24,1735
None,24,1744
None,30,184
None,30,279
None,30,295
None,30,456
None,30,575
