V1,V2,V3
None,5,743
None,8,134
None,15,127
None,15,727
None,23,479
None,23,703
None,31,1775
None,47,966
None,63,1543
None,94,543
None,95,1766
None,111,983
None,119,1214
None,119,1495
None,126,7
None,134,384
None,142,1208
None,143,159
None,143,607
None,143,615
None,143,911
None,143,975
None,143,1415
None,151,575
None,151,1471
None,159,839
None,160,1207
None,160,1711
None,167,111
None,167,959
None,175,327
None,175,584
None,175,1359
None,183,1607
None,198,983
None,207,286
None,214,1687
None,215,1167
None,223,431
None,223,1543
None,223,1703
None,246,1295
None,247,839
None,248,1832
None,255,903
None,262,311
None,263,240
None,271,199
None,271,1398
None,278,1223
None,280,1520
None,287,103
None,287,559
None,287,1687
None,287,1775
None,295,1311
None,310,1286
None,311,6
None,311,1151
None,319,416
None,319,736
None,319,1231
None,320,806
None,343,1255
None,343,1887
None,350,1395
None,351,599
None,351,647
None,375,695
None,375,1487
None,383,79
None,383,1479
None,383,1855
None,391,1727
None,392,1223
None,399,1192
None,399,1463
None,415,1903
None,423,887
None,431,182
None,439,1919
None,455,1239
None,456,271
None,456,1767
None,463,255
None,471,1111
None,472,631
None,479,31
None,479,464
None,479,511
None,488,647
None,495,31
None,495,295
None,495,967
None,495,1495
None,510,1974
None,511,144
None,518,560
None,519,87
None,519,295
None,519,583
None,519,1727
None,527,1294
None,535,983
None,536,15
None,543,175
None,543,263
None,543,295
None,543,823
None,550,623
None,551,743
None,551,767
None,551,1374
None,551,1455
None,551,1815
None,559,1872
None,575,175
None,575,432
None,575,1280
None,583,1079
None,583,1135
None,592,1367
None,614,231
None,615,295
None,623,903
None,630,111
None,631,167
None,631,1128
None,639,111
None,639,191
None,639,1711
None,639,1759
None,646,815
None,663,1591
None,663,1871
None,671,840
None,671,1727
None,679,1143
None,679,1214
None,695,584
None,695,767
None,695,1783
None,703,1743
None,711,943
None,719,223
None,719,1647
None,727,551
None,727,607
None,727,703
None,727,958
None,727,991
None,735,615
None,735,703
None,735,815
None,742,1087
None,743,975
None,743,1984
None,751,199
None,759,511
None,759,559
None,767,367
None,767,1247
None,774,591
None,774,1319
None,775,1662
None,776,639
None,782,447
None,783,503
None,783,1823
None,791,1359
None,791,1400
None,792,535
None,799,23
None,799,1439
None,800,383
None,807,895
None,807,1543
None,807,1640
None,807,1871
None,815,735
None,815,1815
None,815,1919
None,822,1743
None,823,1807
None,831,903
None,831,1575
None,839,31
None,839,550
None,847,1742
None,855,1760
None,855,1895
None,862,1967
None,863,1807
None,864,1063
None,864,1591
None,871,743
None,871,1375
None,879,1512
None,887,191
None,894,447
None,903,255
None,912,1855
None,927,1054
None,927,1143
None,935,864
None,936,503
None,936,1054
None,943,471
None,943,638
None,943,783
None,943,1079
None,952,1679
None,959,1303
None,959,1703
None,959,1975
None,960,999
None,967,215
None,967,990
None,983,39
None,999,230
None,999,1823
None,1007,222
None,1007,238
None,1007,1679
None,1008,895
None,1015,327
None,1015,575
None,1015,815
None,1015,903
None,1015,1071
None,1015,1327
None,1015,1759
None,1023,151
None,1023,1143
None,1031,183
None,1031,1575
None,1031,1710
None,1039,407
None,1047,895
None,1047,1423
None,1055,223
None,1056,1183
None,1079,207
None,1086,504
None,1087,776
None,1087,1360
None,1095,55
None,1095,1759
None,1103,1135
None,1103,1455
None,1110,1535
None,1111,231
None,1111,646
None,1111,1415
None,1119,7
None,1119,1071
None,1143,599
None,1151,614
None,1151,950
None,1151,1231
None,1151,1246
None,1151,1306
None,1159,1007
None,1166,142
None,1168,1296
None,1174,1328
None,1183,1407
None,1183,1615
None,1191,104
None,1192,326
None,1208,415
None,1215,327
None,1215,1127
None,1215,1846
None,1215,1919
None,1222,1582
None,1223,935
None,1231,839
None,1240,1807
None,1247,568
None,1247,590
None,1255,175
None,1255,759
None,1255,1231
None,1263,511
None,1263,784
None,1263,984
None,1263,1335
None,1263,1383
None,1271,111
None,1271,567
None,1271,839
None,1271,1752
None,1279,39
None,1279,895
None,1287,399
None,1287,1791
None,1295,912
None,1295,1583
None,1296,1063
None,1303,807
None,1311,767
None,1311,815
None,1311,1887
None,1319,216
None,1327,1167
None,1335,527
None,1335,615
None,1335,760
None,1335,1231
None,1336,1791
None,1343,103
None,1343,830
None,1343,999
None,1351,231
None,1359,1919
None,1375,1534
None,1384,151
None,1391,503
None,1391,1447
None,1391,1807
None,1399,231
None,1407,768
None,1407,975
None,1415,247
None,1415,566
None,1415,592
None,1423,1039
None,1438,871
None,1439,271
None,1439,928
None,1439,1838
None,1446,1904
None,1447,1111
None,1455,734
None,1455,1519
None,1463,550
None,1463,975
None,1463,1439
None,1464,215
None,1464,263
None,1470,1830
None,1470,1855
None,1471,967
None,1479,55
None,1479,1047
None,1480,1143
None,1487,111
None,1487,1871
None,1495,15
None,1511,263
None,1511,279
None,1511,727
None,1512,599
None,1519,103
None,1519,175
None,1519,640
None,1520,680
None,1520,1711
None,1535,1679
None,1543,967
None,1543,1951
None,1550,39
None,1551,1016
None,1559,167
None,1567,1231
None,1575,63
None,1575,759
None,1575,1927
None,1582,1031
None,1599,990
None,1607,1215
None,1624,1031
None,1631,727
None,1631,951
None,1631,1111
None,1631,1463
None,1631,1903
None,1632,599
None,1635,78
None,1647,1559
None,1655,503
None,1663,575
None,1671,566
None,1671,1039
None,1679,1879
None,1687,71
None,1687,255
None,1687,951
None,1687,1574
None,1695,271
None,1703,407
None,1703,976
None,1703,1863
None,1710,1143
None,1711,56
None,1711,767
None,1711,1007
None,1718,287
None,1719,656
None,1727,111
None,1734,247
None,1734,543
None,1735,359
None,1735,1655
