V1,V2,V3
None,4,1975
None,7,1175
None,7,1751
None,23,615
None,24,1391
None,38,983
None,39,1199
None,47,1479
None,63,119
None,63,1047
None,64,303
None,71,583
None,79,999
None,87,871
None,111,1456
None,119,1663
None,127,1943
None,167,375
None,176,119
None,200,527
None,213,1135
None,218,1338
None,223,295
None,247,798
None,271,1831
None,287,583
None,327,719
None,368,1431
None,369,1467
None,374,1402
None,375,1483
None,382,799
None,383,935
None,383,950
None,383,1095
None,387,1376
None,388,1461
None,391,503
None,391,1434
None,392,1403
None,395,1342
None,407,1959
None,421,1300
None,427,1624
None,431,1630
None,436,1661
None,443,1698
None,446,1300
None,447,1279
None,450,1471
None,451,1690
None,454,1551
None,457,1255
None,457,1323
None,462,1254
None,462,1658
None,463,1542
None,470,695
None,471,183
None,471,1747
None,472,1510
None,472,1600
None,479,327
None,480,1268
None,480,1639
None,486,1550
None,487,1703
None,488,1634
None,491,1218
None,495,1631
None,498,1627
None,499,1264
None,502,751
None,503,1256
None,503,1519
None,503,1815
None,503,1875
None,507,1854
None,508,1747
None,511,1257
None,511,1614
None,511,1758
None,512,1727
None,514,1639
None,519,1191
None,524,1302
None,527,1282
None,527,1368
None,528,1256
None,529,1615
None,531,1740
None,535,1196
None,536,1638
None,538,1574
None,539,1163
None,544,1216
None,544,1263
None,550,1313
None,551,1203
None,551,1294
None,551,1922
None,552,1849
None,553,1799
None,559,1940
None,560,1895
None,563,1608
None,564,1158
None,566,1137
None,566,1965
None,567,863
None,567,1255
None,567,1390
None,568,1728
None,568,1911
None,570,1263
None,571,1271
None,572,1295
None,575,1439
None,575,1619
None,576,1174
None,576,1919
None,582,1334
None,582,1815
None,583,584
None,584,1254
None,585,1956
None,586,1391
None,586,1637
None,591,1590
None,594,1176
None,594,1292
None,594,1604
None,594,1771
None,595,1311
None,596,1136
None,598,1168
None,599,1346
None,599,1448
None,600,1728
None,602,1991
None,604,1200
None,605,1227
None,606,1308
None,607,1455
None,608,1827
None,609,1359
None,611,1877
None,612,1108
None,613,1614
None,614,1359
None,615,1156
None,616,1947
None,617,1231
