V1,V2,V3
None,4,205
None,4,310
None,4,679
None,4,983
None,5,31
None,5,118
None,5,424
None,5,656
None,5,704
None,5,744
None,5,839
None,5,1030
None,5,1152
None,6,80
None,6,86
None,6,104
None,6,127
None,6,143
None,6,191
None,6,199
None,6,328
None,6,336
None,6,407
None,6,526
None,6,736
None,6,783
None,6,1072
None,7,39
None,7,167
None,7,175
None,7,287
None,7,399
None,7,559
None,7,637
None,7,686
None,7,775
None,7,855
None,7,888
None,7,895
None,7,904
None,7,935
None,7,1000
None,7,1015
None,7,1115
None,8,63
None,8,262
None,8,518
None,8,542
None,8,552
None,8,728
None,8,792
None,8,815
None,8,823
None,8,831
None,11,767
None,14,4
None,14,71
None,14,455
None,14,631
None,14,648
None,14,695
None,14,991
None,14,1030
None,14,1038
None,14,1055
None,15,105
None,15,464
None,15,478
None,15,487
None,15,583
None,15,600
None,15,640
None,15,704
None,15,711
None,15,728
None,15,935
None,15,998
None,15,1071
None,16,39
None,16,54
None,16,231
None,16,471
None,16,494
None,16,543
None,16,663
None,16,743
None,16,808
None,16,862
None,16,943
None,16,1095
None,16,1127
None,22,71
None,22,192
None,22,238
None,22,527
None,22,599
None,22,791
None,22,943
None,23,55
None,23,79
None,23,158
None,23,264
None,23,313
None,23,414
None,23,471
None,23,688
None,23,983
None,23,1024
None,23,1078
None,23,1143
None,24,24
None,24,38
None,24,103
None,24,271
None,24,767
None,24,879
None,30,247
None,30,319
None,30,335
None,30,735
None,30,904
None,30,1127
None,31,151
None,31,168
None,31,185
None,31,207
None,31,223
None,31,367
None,31,423
None,31,447
None,31,544
None,31,592
None,31,615
None,31,623
None,31,679
None,31,728
None,31,774
None,31,832
None,31,887
None,31,1064
None,31,1079
None,31,1110
None,31,1140
None,32,118
None,32,391
None,32,479
None,32,519
None,32,743
None,32,951
None,32,999
None,32,1031
None,32,1104
None,33,88
None,33,263
None,38,95
None,38,151
None,38,287
None,38,423
None,38,639
None,38,702
None,38,727
None,38,967
None,39,231
None,39,247
None,39,311
None,39,318
None,39,326
None,39,384
None,39,415
None,39,439
None,39,536
None,39,543
None,39,559
None,39,655
None,39,735
None,39,767
None,39,800
None,39,904
None,39,912
None,39,1151
None,40,128
None,40,143
None,40,359
None,40,512
None,40,582
None,40,677
None,40,721
None,40,871
None,40,1127
None,41,918
None,45,999
None,46,152
None,46,296
None,46,336
None,46,376
None,46,416
None,46,526
None,46,870
None,46,951
None,46,1071
None,46,1104
None,46,1111
None,46,1134
None,47,94
None,47,104
None,47,199
None,47,207
None,47,583
None,47,631
None,47,734
None,47,751
None,47,783
None,47,848
None,47,854
None,47,879
None,47,895
None,47,903
None,47,943
None,47,1152
None,48,135
None,48,168
None,48,175
None,48,831
None,54,63
None,54,87
None,54,152
None,54,304
None,54,455
None,54,734
None,54,1135
None,54,1151
None,55,32
None,55,135
None,55,207
None,55,295
None,55,384
None,55,448
None,55,542
None,55,560
None,55,600
None,55,631
None,55,664
None,55,696
None,55,727
None,55,806
None,55,886
None,55,984
None,55,1056
None,55,1102
None,55,1118
None,56,200
None,56,247
None,56,551
None,56,583
None,56,823
None,56,879
None,61,1039
None,62,8
None,62,103
None,62,135
None,62,174
None,62,288
None,62,535
None,62,544
None,63,23
None,63,71
None,63,118
None,63,167
None,63,328
None,63,391
None,63,431
None,63,584
None,63,671
None,63,703
None,63,735
None,63,800
None,63,839
None,63,888
None,63,903
None,63,920
None,63,991
None,63,1047
None,63,1055
None,63,1079
None,64,311
None,64,416
None,64,639
None,70,142
None,70,167
None,70,592
None,70,711
None,70,887
None,71,63
None,71,160
None,71,272
None,71,407
None,71,425
None,71,479
None,71,510
None,71,528
None,71,672
None,71,684
None,71,847
None,71,878
None,71,991
None,71,1014
None,72,904
None,72,934
None,72,1056
None,78,231
None,78,319
None,78,479
None,78,702
None,78,999
None,78,1048
None,78,1056
None,79,95
None,79,128
None,79,157
None,79,191
None,79,256
None,79,279
None,79,287
None,79,407
None,79,440
None,79,551
None,79,728
None,79,744
None,79,783
None,79,791
None,79,943
None,79,974
None,79,992
None,79,1008
None,79,1079
None,79,1127
None,79,1151
None,80,40
None,80,183
None,80,816
None,80,887
None,86,63
None,86,71
None,86,87
None,86,94
None,86,118
None,86,152
None,86,280
None,86,344
None,86,608
None,86,1048
None,87,22
None,87,112
None,87,176
None,87,239
None,87,295
None,87,336
None,87,431
None,87,447
None,87,504
None,87,512
None,87,552
None,87,632
None,87,655
None,87,687
None,87,711
None,87,791
None,87,894
None,87,991
None,87,1007
None,87,1136
None,87,1144
None,88,351
None,88,366
None,88,407
None,88,519
None,88,591
None,88,1022
None,88,1031
None,93,1071
None,94,214
None,94,303
None,94,375
None,94,382
None,94,478
