V1,V2,V3
None,4,32
None,4,118
None,4,174
None,4,239
None,4,887
None,5,23
None,5,191
None,5,613
None,5,727
None,5,1119
None,6,207
None,6,351
None,6,838
None,6,848
None,6,872
None,6,927
None,6,1063
None,6,1130
None,7,14
None,7,103
None,7,135
None,7,222
None,7,358
None,7,384
None,7,414
None,7,632
None,7,663
None,7,711
None,7,1007
None,7,1022
None,7,1087
None,8,48
None,8,87
None,8,400
None,8,504
None,8,551
None,8,687
None,8,743
None,8,775
None,8,799
None,8,879
None,8,992
None,12,144
None,14,192
None,14,224
None,14,255
None,14,471
None,14,535
None,14,654
None,14,823
None,14,960
None,14,967
None,15,88
None,15,175
None,15,239
None,15,399
None,15,415
None,15,480
None,15,552
None,15,608
None,15,694
None,15,751
None,15,775
None,15,870
None,15,887
None,15,990
None,15,1095
None,15,1118
None,15,1135
None,16,62
None,16,111
None,16,167
None,16,184
None,16,247
None,16,566
None,16,631
None,16,687
None,16,815
None,16,879
None,16,911
None,16,999
None,16,1022
None,21,1039
None,22,63
None,22,182
None,22,256
None,22,311
None,22,319
None,22,455
None,22,526
None,22,807
None,22,920
None,22,951
None,22,1031
None,23,5
None,23,112
None,23,143
None,23,159
None,23,192
None,23,303
None,23,329
None,23,359
None,23,438
None,23,488
None,23,512
None,23,549
None,23,560
None,23,591
None,23,720
None,23,735
None,23,759
None,23,912
None,23,943
None,23,999
None,23,1095
None,23,1127
None,24,430
None,24,927
None,24,991
None,24,1023
None,30,39
None,30,71
None,30,400
None,30,502
None,30,735
None,30,760
None,30,872
None,31,80
None,31,134
None,31,239
None,31,247
None,31,272
None,31,287
None,31,296
None,31,311
None,31,342
None,31,359
None,31,415
None,31,447
None,31,542
None,31,551
None,31,647
None,31,672
None,31,678
None,31,712
None,31,792
None,31,823
None,31,838
None,31,920
None,31,944
None,31,1000
None,31,1087
None,32,87
None,32,327
None,32,351
None,32,382
None,32,592
None,32,600
None,32,878
None,32,983
None,38,368
None,38,671
None,39,6
None,39,48
None,39,214
None,39,247
None,39,302
None,39,384
None,39,416
None,39,654
None,39,679
None,39,743
None,39,767
None,39,887
None,39,943
None,39,1063
None,39,1087
None,40,55
None,40,81
None,40,207
None,40,582
None,40,728
None,40,920
None,40,927
None,40,1160
None,46,207
None,46,239
None,46,623
None,46,672
None,46,759
None,46,824
None,46,830
None,47,31
None,47,129
None,47,142
None,47,168
None,47,198
None,47,278
None,47,318
None,47,456
None,47,472
None,47,478
None,47,496
None,47,519
None,47,526
None,47,560
None,47,582
None,47,743
None,47,752
None,47,863
None,47,879
None,47,902
None,47,927
None,47,952
None,47,1006
None,47,1119
None,47,1143
None,47,1150
None,48,103
None,48,255
None,48,384
None,48,463
None,48,534
None,48,567
None,48,688
None,48,711
None,48,720
None,48,767
None,48,840
None,54,134
None,54,192
None,54,272
None,54,407
None,54,576
None,54,646
None,54,895
None,54,1111
None,55,63
None,55,151
None,55,175
None,55,399
None,55,471
None,55,527
None,55,552
None,55,558
None,55,583
None,55,608
None,55,663
None,55,727
None,55,800
None,55,839
None,55,887
None,55,951
None,55,966
None,55,975
None,55,991
None,55,999
None,55,1007
None,55,1070
None,55,1087
None,55,1095
None,55,1136
None,55,1152
None,56,4
None,56,247
None,56,287
None,56,367
None,56,439
None,56,463
None,56,519
None,56,544
None,56,640
None,56,1064
None,62,78
None,62,239
None,62,527
None,62,591
None,62,830
None,62,983
None,62,1023
None,62,1127
None,63,23
None,63,30
None,63,55
None,63,104
None,63,119
None,63,134
None,63,159
None,63,176
None,63,199
None,63,263
None,63,287
None,63,326
None,63,351
None,63,391
None,63,398
None,63,423
None,63,560
None,63,623
None,63,759
None,63,815
None,63,887
None,63,935
None,63,1080
None,63,1095
None,64,15
None,64,87
None,64,223
None,64,342
None,64,439
None,64,598
None,64,862
None,64,903
None,64,952
None,64,1015
None,70,168
None,70,279
None,70,391
None,70,536
None,70,640
None,70,848
None,70,1006
None,70,1055
None,71,144
None,71,263
None,71,312
None,71,335
None,71,407
None,71,431
None,71,455
None,71,464
None,71,470
None,71,511
None,71,527
None,71,623
None,71,678
None,71,744
None,71,791
None,71,799
None,71,808
None,71,895
None,71,1023
None,71,1032
None,71,1080
None,71,1135
None,71,1152
None,72,55
None,72,71
None,72,136
None,72,215
None,72,359
None,72,559
None,72,704
None,72,832
None,78,15
None,78,103
None,78,215
None,78,319
None,78,407
None,78,647
None,78,679
None,78,1047
None,79,70
None,79,79
None,79,255
None,79,273
None,79,327
None,79,399
None,79,415
None,79,504
None,79,535
None,79,592
None,79,631
None,79,688
None,79,808
None,79,830
None,79,888
None,79,895
None,79,927
None,79,950
