V1,V2,V3
None,5,943
None,6,1254
None,20,1266
None,30,1254
None,31,607
None,31,711
None,47,575
None,48,967
None,69,1091
None,71,543
None,95,1391
None,96,1559
None,120,1249
None,126,1248
None,127,263
None,134,383
None,135,511
None,135,1767
None,143,1856
None,151,46
None,151,1252
None,160,1911
None,174,1023
None,175,1030
None,183,1415
None,191,503
None,192,848
None,199,1742
None,207,1254
None,214,103
None,215,1255
None,223,1327
None,231,695
None,238,1254
None,255,887
None,262,63
None,263,479
None,263,1390
None,271,6
None,271,767
None,271,1943
None,279,55
None,279,1880
None,294,1175
None,302,599
None,303,1391
None,319,48
None,319,432
None,343,1031
None,351,1016
None,359,1935
None,375,1343
None,383,327
None,391,1759
None,399,376
None,407,1311
None,408,991
None,423,30
None,423,287
None,423,1063
None,423,1671
None,430,695
None,431,1207
None,431,1351
None,439,1703
None,446,551
None,447,767
None,447,1751
None,455,935
None,463,1951
None,471,535
None,472,351
None,487,143
None,488,1775
None,504,936
None,519,127
None,535,815
None,535,1895
None,536,887
None,543,247
None,543,639
None,543,1495
None,551,407
None,551,1775
None,559,615
None,566,54
None,567,16
None,567,1135
None,567,1775
None,575,16
None,575,1631
None,583,24
None,590,16
None,591,40
None,591,319
None,592,47
None,597,39
None,599,1847
None,600,1167
None,605,2
None,607,1782
None,614,488
None,623,999
None,623,1759
None,627,11
None,631,887
None,647,22
None,647,328
None,647,655
None,655,335
None,655,440
None,671,1807
None,679,199
None,687,1271
None,695,19
None,695,143
None,695,519
None,695,1871
None,711,991
None,735,830
None,735,1343
None,736,14
None,742,16
None,743,775
None,744,44
None,744,102
None,744,743
None,752,18
None,753,70
None,760,139
None,761,39
None,767,127
None,774,839
None,775,287
None,775,1223
None,776,2
None,779,27
None,783,1976
None,798,1776
None,799,143
None,799,1111
None,803,202
None,806,85
None,812,230
None,815,237
None,816,575
None,824,1351
None,836,257
None,846,184
None,846,271
None,855,543
None,855,1079
None,855,1887
None,856,615
None,856,1127
None,863,274
None,866,46
None,871,551
None,871,1687
None,880,215
None,886,1240
None,887,52
None,887,283
None,894,304
None,895,527
None,899,89
None,903,183
None,903,1743
None,908,43
None,910,1407
None,911,174
None,912,320
None,912,896
None,919,118
None,920,88
None,920,147
None,927,679
None,931,99
None,935,78
None,935,311
None,935,687
None,936,162
None,940,63
None,942,127
None,943,1663
None,946,14
None,949,47
None,949,179
None,950,87
None,954,186
None,958,463
None,959,153
None,959,199
None,960,22
None,966,221
None,966,1910
None,968,70
None,968,168
None,968,383
None,974,39
None,974,1199
None,975,147
None,975,172
None,983,125
None,983,174
None,983,551
None,984,151
None,989,249
None,992,39
None,992,300
None,992,414
None,995,200
None,997,87
None,998,72
None,998,154
None,999,56
None,1006,392
None,1007,104
None,1007,271
None,1007,710
None,1007,1815
None,1015,325
None,1018,130
None,1019,432
None,1022,286
None,1023,1614
None,1031,1096
None,1039,283
None,1039,379
None,1040,92
None,1041,386
None,1047,18
None,1054,108
None,1054,423
None,1055,232
None,1063,1191
None,1066,203
None,1071,446
None,1079,758
None,1080,445
None,1080,1119
