V1,V2,V3
None,6,975
None,7,231
None,14,64
None,15,1143
None,23,263
None,23,1022
None,24,1127
None,31,519
None,31,1958
None,39,63
None,39,439
None,39,1175
None,46,302
None,47,560
None,47,623
None,48,1399
None,48,1847
None,55,439
None,63,232
None,63,480
None,63,1552
None,63,1872
None,70,271
None,79,80
None,79,959
None,80,247
None,87,783
None,87,991
None,95,359
None,95,751
None,95,1583
None,103,1103
None,103,1743
None,110,591
None,111,1191
None,119,447
None,127,184
None,127,1303
None,128,1863
None,135,744
None,135,895
None,135,1903
None,135,1951
None,136,1111
None,158,15
None,159,62
None,159,847
None,166,635
None,167,279
None,167,367
None,175,247
None,175,710
None,175,1742
None,175,1855
None,184,623
None,191,958
None,191,1287
None,191,1735
None,191,1758
None,192,215
None,199,1558
None,207,71
None,207,215
None,211,294
None,215,575
None,215,751
None,215,1663
None,223,471
None,231,131
None,231,479
None,231,1375
None,238,1615
None,239,222
None,239,1832
None,247,335
None,247,1319
None,259,117
None,263,1047
None,264,1199
None,270,799
None,270,1719
None,278,1367
None,279,559
None,286,967
None,287,407
None,287,1951
None,295,1095
None,303,1327
None,303,1575
None,319,239
None,319,294
None,319,1463
None,319,1879
None,319,1911
None,327,263
None,327,376
None,327,679
None,327,1727
None,335,816
None,335,1087
None,342,463
None,343,831
None,343,1007
None,343,1143
None,351,783
None,351,999
None,359,1255
None,359,1567
None,360,1456
None,367,1607
None,375,1752
None,375,1951
None,383,55
None,383,967
None,383,1663
None,383,1727
None,383,1910
None,391,895
None,392,1143
None,398,1135
None,399,504
None,399,559
None,399,951
None,399,999
None,399,1248
None,400,415
None,407,1951
None,407,1974
None,408,215
None,415,647
None,415,1134
None,422,911
None,423,711
None,423,1015
None,423,1159
None,423,1319
None,424,1735
None,431,111
None,431,703
None,431,743
None,431,1399
None,432,1558
None,439,1111
None,439,1471
None,446,351
None,447,207
None,447,1048
None,447,1079
None,455,1375
None,462,1287
None,463,702
None,463,871
None,463,1696
None,471,1823
None,479,40
None,479,359
None,479,815
None,479,1207
None,479,1647
None,487,1007
None,487,1559
None,495,863
None,495,1303
None,502,159
None,511,1807
None,511,1879
None,519,775
None,519,1271
None,519,1511
None,527,1104
None,528,1511
None,535,511
None,535,1799
None,543,215
None,543,270
None,543,622
None,551,15
None,551,39
None,559,1527
None,567,1535
None,567,1591
None,567,1623
None,575,431
None,575,535
None,576,1879
None,583,79
None,583,215
None,590,840
None,591,1631
None,592,262
None,599,1983
None,607,1287
None,607,1647
None,608,15
None,615,207
None,615,1151
None,615,1367
None,622,151
None,622,1223
None,623,887
None,631,959
None,631,1623
None,639,879
None,647,647
None,647,1768
None,647,1927
None,654,1263
None,655,1647
None,656,1896
None,662,111
None,662,1607
None,663,1255
None,663,1982
None,671,55
None,679,280
None,679,295
None,679,439
None,679,934
None,679,999
None,679,1407
None,688,1287
None,695,343
None,695,439
None,695,1423
None,695,1591
None,702,959
None,703,303
None,711,1023
None,711,1071
None,711,1182
None,719,1607
None,719,1767
None,720,1543
None,726,446
None,726,640
None,727,183
None,735,175
None,742,847
None,742,871
None,743,303
None,743,583
None,743,1023
None,758,326
None,759,568
None,760,1983
None,767,999
None,767,1791
None,775,447
None,776,15
None,783,240
None,791,231
None,799,440
None,799,1447
None,807,16
None,807,855
None,815,879
None,815,1278
None,815,1647
None,815,1783
None,815,1911
None,823,551
None,823,776
None,823,911
None,823,1111
None,831,1935
None,838,1559
None,839,1119
None,839,1287
None,839,1606
None,839,1871
None,839,1903
None,840,1639
None,854,1319
None,855,183
None,871,1399
None,878,823
None,879,400
None,879,1447
None,879,1792
None,886,1279
None,894,1559
None,895,431
None,895,494
None,902,975
None,902,1055
None,911,1878
None,927,47
None,927,399
None,927,823
None,927,839
None,943,167
None,943,1119
None,950,1319
None,951,207
None,959,135
None,959,503
None,959,534
None,959,1471
None,966,1887
None,967,727
None,967,751
None,967,896
None,967,1823
None,975,24
None,975,1679
None,976,431
None,983,23
None,983,767
None,991,455
None,991,1840
None,998,1351
None,999,1759
None,1007,1639
None,1015,759
None,1023,431
None,1023,479
None,1023,880
None,1023,1079
None,1024,559
None,1031,336
None,1031,535
None,1031,1103
None,1031,1711
None,1032,696
None,1039,639
None,1039,1111
None,1047,1656
None,1054,23
None,1055,935
None,1063,151
None,1063,1831
None,1064,1551
None,1078,447
None,1078,1015
None,1087,751
None,1087,1159
None,1095,247
None,1095,936
None,1103,1647
None,1111,151
None,1111,566
None,1111,1263
None,1111,1495
None,1112,495
None,1127,855
None,1127,1375
None,1135,206
None,1135,279
None,1135,647
None,1135,1391
None,1135,1951
None,1136,823
None,1143,223
None,1144,527
None,1150,223
None,1151,392
None,1151,750
None,1151,983
None,1151,1167
None,1151,1751
None,1159,351
None,1159,1480
None,1167,855
None,1175,783
None,1175,1279
None,1183,703
None,1183,719
None,1191,303
None,1191,1423
None,1199,1175
None,1199,1495
None,1206,599
None,1207,47
None,1215,176
None,1215,935
None,1223,536
None,1223,1839
None,1224,95
None,1224,1896
None,1231,695
None,1231,728
None,1231,887
None,1231,934
None,1231,1639
None,1232,1568
None,1240,1079
None,1247,847
None,1247,1384
None,1255,1191
None,1255,1343
None,1263,527
None,1264,1239
None,1278,599
None,1279,1535
None,1286,247
None,1287,624
None,1287,855
None,1287,1759
None,1287,1791
None,1294,631
None,1295,1952
None,1303,1247
None,1303,1776
None,1311,415
None,1311,447
None,1311,1551
None,1326,1079
None,1327,639
None,1327,655
None,1327,1327
None,1327,1840
None,1327,1903
None,1343,1279
None,1343,1679
None,1351,559
None,1351,623
None,1351,727
None,1351,1416
None,1351,1623
None,1352,1591
None,1359,1039
None,1359,1158
None,1367,103
None,1368,191
None,1368,1407
None,1375,767
None,1375,895
None,1382,3
None,1383,1264
None,1383,1287
None,1384,831
None,1391,3
None,1391,831
None,1391,1623
None,1391,1687
None,1392,687
None,1399,79
None,1399,303
None,1399,608
None,1399,1871
None,1407,696
None,1407,1767
None,1415,127
None,1415,272
None,1415,760
None,1423,1416
None,1431,719
None,1431,1159
None,1438,1751
None,1439,959
None,1446,608
